"UID","ID_Base","Categoría","Modelo Principal","Modelo","Submodelo","ctx_precio","precio_num","precio_lista_num","bono_num","Precio_Texto","fuente_texto_raw","Modelo_URL","Archivo_Origen","Fecha","Timestamp","estado","Tipo_Vehiculo"
"3ba99ae068e2","suzuki|swift|swift","Suzuki","Swift","Swift","Swift GLX","financiamiento:marca","107300000","122300000","15000000","$107.300.000","Swift GLX
$10.730.000

Precio con bono: $1,500,000
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/suzuki/swift","dataset_autos_completo_revised.csv","2025-06-08","2026-02-05T23:53:42.600Z","vigente","City Car"
"0d478f9b7450","bmw|serie-3|serie-3","BMW","Serie 3","Serie 3","330i M Sport","financiamiento:marca","480800000","495800000","15000000","$480.800.000","330i M Sport
$48.080.000

Precio con bono: $1,500,000
Tipo: Sedan
COTIZAR","https://www.ejemplo.com/autos/bmw/serie-3","dataset_autos_completo_revised.csv","2024-04-04","2026-02-05T23:53:42.600Z","vigente","Sedan"
"e5563ab3816b","bmw|serie-3-touring|serie-3-touring","BMW","Serie 3 Touring","Serie 3 Touring","330i Touring M Sport","financiamiento:marca","554000000","554000000","00","$554.000.000","330i Touring M Sport
$55.400.000

Precio con bono: $0
Tipo: Station Wagon
COTIZAR","https://www.ejemplo.com/autos/bmw/serie-3-touring","dataset_autos_completo_revised.csv","2025-09-25","2026-02-05T23:53:42.600Z","vigente","Station Wagon"
"f51a0478042d","ford|mustang|mustang","Ford","Mustang","Mustang","Mustang Mach 1","financiamiento:marca","464100000","464100000","00","$464.100.000","Mustang Mach 1
$46.410.000

Precio con bono: $0
Tipo: Coupé
COTIZAR","https://www.ejemplo.com/autos/ford/mustang","dataset_autos_completo_revised.csv","2025-09-02","2026-02-05T23:53:42.600Z","vigente","Coupé"
"242349c71601","hyundai|grand-i10|grand-i10","Hyundai","Grand I10","Grand i10","Grand i10 HB GLS","financiamiento:marca","101700000","101700000","00","$101.700.000","Grand i10 HB GLS
$10.170.000

Precio con bono: $0
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/hyundai/grand-i10","dataset_autos_completo_revised.csv","2024-02-19","2026-02-05T23:53:42.600Z","vigente","City Car"
"7338f0f90eea","kia|morning|morning","Kia","Morning","Morning","Morning LX","financiamiento:marca","91700000","101700000","10000000","$91.700.000","Morning LX
$9.170.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/kia/morning","dataset_autos_completo_revised.csv","2025-11-21","2026-02-05T23:53:42.600Z","vigente","City Car"
"dc85f7dd9faa","toyota|supra|supra","Toyota","Supra","Supra","GR Supra 2.0L","financiamiento:marca","591100000","591100000","00","$591.100.000","GR Supra 2.0L
$59.110.000

Precio con bono: $0
Tipo: Coupé
COTIZAR","https://www.ejemplo.com/autos/toyota/supra","dataset_autos_completo_revised.csv","2024-02-13","2026-02-05T23:53:42.600Z","vigente","Coupé"
"153bd1a09866","ford|f-150|f-150","Ford","F-150","F-150","F-150 Lariat","financiamiento:marca","462100000","492100000","30000000","$462.100.000","F-150 Lariat
$46.210.000

Precio con bono: $3,000,000
Tipo: Pick up
COTIZAR","https://www.ejemplo.com/autos/ford/f-150","dataset_autos_completo_revised.csv","2023-09-23","2026-02-05T23:53:42.600Z","vigente","Pick up"
"f74ce99ebbb7","ford|explorer|explorer","Ford","Explorer","Explorer","Explorer ST","financiamiento:marca","418800000","433800000","15000000","$418.800.000","Explorer ST
$41.880.000

Precio con bono: $1,500,000
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/ford/explorer","dataset_autos_completo_revised.csv","2023-05-13","2026-02-05T23:53:42.600Z","vigente","SUV"
"99aed79dc5fa","hyundai|tucson|tucson","Hyundai","Tucson","Tucson","Tucson N Line","financiamiento:marca","260800000","260800000","00","$260.800.000","Tucson N Line
$26.080.000

Precio con bono: $0
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/hyundai/tucson","dataset_autos_completo_revised.csv","2025-09-10","2026-02-05T23:53:42.600Z","vigente","SUV"
"33fcb7d9f83d","suzuki|swift|swift","Suzuki","Swift","Swift","Swift Hybrid","financiamiento:marca","111300000","116300000","5000000","$111.300.000","Swift Hybrid
$11.130.000

Precio con bono: $500,000
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/suzuki/swift","dataset_autos_completo_revised.csv","2025-06-27","2026-02-05T23:53:42.600Z","vigente","City Car"
"2a1f07bb1b89","ford|f-150|f-150","Ford","F-150","F-150","F-150 Platinum","financiamiento:marca","482800000","522800000","40000000","$482.800.000","F-150 Platinum
$48.280.000

Precio con bono: $4,000,000
Tipo: Pick up
COTIZAR","https://www.ejemplo.com/autos/ford/f-150","dataset_autos_completo_revised.csv","2025-06-06","2026-02-05T23:53:42.600Z","vigente","Pick up"
"640c26c7e7b6","suzuki|swift|swift","Suzuki","Swift","Swift","Swift GL","financiamiento:marca","100100000","110100000","10000000","$100.100.000","Swift GL
$10.010.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/suzuki/swift","dataset_autos_completo_revised.csv","2023-06-16","2026-02-05T23:53:42.600Z","vigente","City Car"
"304d2c4937cb","bmw|z4|z4","BMW","Z4","Z4","Z4 M40i","financiamiento:marca","653300000","653300000","00","$653.300.000","Z4 M40i
$65.330.000

Precio con bono: $0
Tipo: Convertible
COTIZAR","https://www.ejemplo.com/autos/bmw/z4","dataset_autos_completo_revised.csv","2025-01-23","2026-02-05T23:53:42.600Z","vigente","Convertible"
"d1b241f2f4d5","mazda|mazda3|mazda3","Mazda","Mazda3","Mazda3","Mazda3 Sport","financiamiento:marca","188800000","203800000","15000000","$188.800.000","Mazda3 Sport
$18.880.000

Precio con bono: $1,500,000
Tipo: Sedan
COTIZAR","https://www.ejemplo.com/autos/mazda/mazda3","dataset_autos_completo_revised.csv","2024-02-21","2026-02-05T23:53:42.600Z","vigente","Sedan"
"e436f92e0279","chevrolet|silverado|silverado","Chevrolet","Silverado","Silverado","Silverado High Country","financiamiento:marca","405600000","405600000","00","$405.600.000","Silverado High Country
$40.560.000

Precio con bono: $0
Tipo: Pick up
COTIZAR","https://www.ejemplo.com/autos/chevrolet/silverado","dataset_autos_completo_revised.csv","2023-10-16","2026-02-05T23:53:42.600Z","vigente","Pick up"
"70c8b2227b65","mazda|mx-5|mx-5","Mazda","Mx-5","MX-5","MX-5 Soft Top","financiamiento:marca","338200000","348200000","10000000","$338.200.000","MX-5 Soft Top
$33.820.000

Precio con bono: $1,000,000
Tipo: Convertible
COTIZAR","https://www.ejemplo.com/autos/mazda/mx-5","dataset_autos_completo_revised.csv","2025-03-21","2026-02-05T23:53:42.600Z","vigente","Convertible"
"c683ba13d9f2","chevrolet|silverado|silverado","Chevrolet","Silverado","Silverado","Silverado LTZ","financiamiento:marca","431100000","431100000","00","$431.100.000","Silverado LTZ
$43.110.000

Precio con bono: $0
Tipo: Pick up
COTIZAR","https://www.ejemplo.com/autos/chevrolet/silverado","dataset_autos_completo_revised.csv","2025-04-07","2026-02-05T23:53:42.600Z","vigente","Pick up"
"17a4f1e6351e","suzuki|jimny|jimny","Suzuki","Jimny","Jimny","Jimny 5 Puertas","financiamiento:marca","165200000","170200000","5000000","$165.200.000","Jimny 5 Puertas
$16.520.000

Precio con bono: $500,000
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/suzuki/jimny","dataset_autos_completo_revised.csv","2024-06-11","2026-02-05T23:53:42.600Z","vigente","SUV"
"9b94083daff5","kia|sportage|sportage","Kia","Sportage","Sportage","Sportage LX","financiamiento:marca","254100000","254100000","00","$254.100.000","Sportage LX
$25.410.000

Precio con bono: $0
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/kia/sportage","dataset_autos_completo_revised.csv","2024-11-16","2026-02-05T23:53:42.600Z","vigente","SUV"
"90a5696bfd47","toyota|yaris|yaris","Toyota","Yaris","Yaris","Yaris Hatchback S","financiamiento:marca","104600000","119600000","15000000","$104.600.000","Yaris Hatchback S
$10.460.000

Precio con bono: $1,500,000
Tipo: Hatchback
COTIZAR","https://www.ejemplo.com/autos/toyota/yaris","dataset_autos_completo_revised.csv","2024-02-13","2026-02-05T23:53:42.600Z","vigente","Hatchback"
"3b86bc656bcf","hyundai|tucson|tucson","Hyundai","Tucson","Tucson","Tucson N Line","financiamiento:marca","227700000","237700000","10000000","$227.700.000","Tucson N Line
$22.770.000

Precio con bono: $1,000,000
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/hyundai/tucson","dataset_autos_completo_revised.csv","2023-12-14","2026-02-05T23:53:42.600Z","vigente","SUV"
"8c575f00c948","kia|sportage|sportage","Kia","Sportage","Sportage","Sportage X-Line","financiamiento:marca","238400000","258400000","20000000","$238.400.000","Sportage X-Line
$23.840.000

Precio con bono: $2,000,000
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/kia/sportage","dataset_autos_completo_revised.csv","2025-04-03","2026-02-05T23:53:42.600Z","vigente","SUV"
"bfdafd5e9648","mazda|mx-5|mx-5","Mazda","Mx-5","MX-5","MX-5 Soft Top","financiamiento:marca","318100000","338100000","20000000","$318.100.000","MX-5 Soft Top
$31.810.000

Precio con bono: $2,000,000
Tipo: Convertible
COTIZAR","https://www.ejemplo.com/autos/mazda/mx-5","dataset_autos_completo_revised.csv","2025-09-11","2026-02-05T23:53:42.600Z","vigente","Convertible"
"0d0e142ae912","suzuki|jimny|jimny","Suzuki","Jimny","Jimny","Jimny 5 Puertas","financiamiento:marca","153100000","173100000","20000000","$153.100.000","Jimny 5 Puertas
$15.310.000

Precio con bono: $2,000,000
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/suzuki/jimny","dataset_autos_completo_revised.csv","2024-08-31","2026-02-05T23:53:42.600Z","vigente","SUV"
"b6a98e7e5762","kia|sportage|sportage","Kia","Sportage","Sportage","Sportage X-Line","financiamiento:marca","237300000","237300000","00","$237.300.000","Sportage X-Line
$23.730.000

Precio con bono: $0
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/kia/sportage","dataset_autos_completo_revised.csv","2023-05-21","2026-02-05T23:53:42.600Z","vigente","SUV"
"c5649662d9d9","kia|sportage|sportage","Kia","Sportage","Sportage","Sportage EX","financiamiento:marca","252100000","252100000","00","$252.100.000","Sportage EX
$25.210.000

Precio con bono: $0
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/kia/sportage","dataset_autos_completo_revised.csv","2024-08-15","2026-02-05T23:53:42.600Z","vigente","SUV"
"12c6f1977eb8","suzuki|swift|swift","Suzuki","Swift","Swift","Swift GL","financiamiento:marca","93300000","108300000","15000000","$93.300.000","Swift GL
$9.330.000

Precio con bono: $1,500,000
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/suzuki/swift","dataset_autos_completo_revised.csv","2023-04-11","2026-02-05T23:53:42.600Z","vigente","City Car"
"da6d4d36d76f","hyundai|grand-i10|grand-i10","Hyundai","Grand I10","Grand i10","Grand i10 HB GLS","financiamiento:marca","89200000","104200000","15000000","$89.200.000","Grand i10 HB GLS
$8.920.000

Precio con bono: $1,500,000
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/hyundai/grand-i10","dataset_autos_completo_revised.csv","2025-06-04","2026-02-05T23:53:42.600Z","vigente","City Car"
"30ea5c9d3674","bmw|serie-3-touring|serie-3-touring","BMW","Serie 3 Touring","Serie 3 Touring","330i Touring M Sport","financiamiento:marca","504900000","509900000","5000000","$504.900.000","330i Touring M Sport
$50.490.000

Precio con bono: $500,000
Tipo: Station Wagon
COTIZAR","https://www.ejemplo.com/autos/bmw/serie-3-touring","dataset_autos_completo_revised.csv","2024-08-23","2026-02-05T23:53:42.601Z","vigente","Station Wagon"
"8bb2388c1c19","mazda|cx-5|cx-5","Mazda","Cx-5","CX-5","CX-5 Carbon Edition","financiamiento:marca","290400000","290400000","00","$290.400.000","CX-5 Carbon Edition
$29.040.000

Precio con bono: $0
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/mazda/cx-5","dataset_autos_completo_revised.csv","2024-10-23","2026-02-05T23:53:42.601Z","vigente","SUV"
"32cbe1d40a6a","ford|f-150|f-150","Ford","F-150","F-150","F-150 Platinum","financiamiento:marca","422200000","452200000","30000000","$422.200.000","F-150 Platinum
$42.220.000

Precio con bono: $3,000,000
Tipo: Pick up
COTIZAR","https://www.ejemplo.com/autos/ford/f-150","dataset_autos_completo_revised.csv","2023-02-07","2026-02-05T23:53:42.601Z","vigente","Pick up"
"1bebc952fc8e","toyota|hilux|hilux","Toyota","Hilux","Hilux","Hilux GR-Sport","financiamiento:marca","278300000","308300000","30000000","$278.300.000","Hilux GR-Sport
$27.830.000

Precio con bono: $3,000,000
Tipo: Pick up
COTIZAR","https://www.ejemplo.com/autos/toyota/hilux","dataset_autos_completo_revised.csv","2024-03-17","2026-02-05T23:53:42.601Z","vigente","Pick up"
"c53d477ff4eb","bmw|serie-3-touring|serie-3-touring","BMW","Serie 3 Touring","Serie 3 Touring","330i Touring M Sport","financiamiento:marca","485700000","500700000","15000000","$485.700.000","330i Touring M Sport
$48.570.000

Precio con bono: $1,500,000
Tipo: Station Wagon
COTIZAR","https://www.ejemplo.com/autos/bmw/serie-3-touring","dataset_autos_completo_revised.csv","2023-03-29","2026-02-05T23:53:42.601Z","vigente","Station Wagon"
"aef9d240e07f","kia|sportage|sportage","Kia","Sportage","Sportage","Sportage GT-Line","financiamiento:marca","239300000","254300000","15000000","$239.300.000","Sportage GT-Line
$23.930.000

Precio con bono: $1,500,000
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/kia/sportage","dataset_autos_completo_revised.csv","2023-12-30","2026-02-05T23:53:42.601Z","vigente","SUV"
"493bd23328e3","kia|sportage|sportage","Kia","Sportage","Sportage","Sportage X-Line","financiamiento:marca","250300000","250300000","00","$250.300.000","Sportage X-Line
$25.030.000

Precio con bono: $0
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/kia/sportage","dataset_autos_completo_revised.csv","2023-12-29","2026-02-05T23:53:42.601Z","vigente","SUV"
"6301d63b9ba0","hyundai|grand-i10|grand-i10","Hyundai","Grand I10","Grand i10","Grand i10 HB GLS","financiamiento:marca","102800000","102800000","00","$102.800.000","Grand i10 HB GLS
$10.280.000

Precio con bono: $0
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/hyundai/grand-i10","dataset_autos_completo_revised.csv","2024-09-29","2026-02-05T23:53:42.601Z","vigente","City Car"
"1da26567f2ad","toyota|yaris|yaris","Toyota","Yaris","Yaris","Yaris Hatchback S","financiamiento:marca","105100000","120100000","15000000","$105.100.000","Yaris Hatchback S
$10.510.000

Precio con bono: $1,500,000
Tipo: Hatchback
COTIZAR","https://www.ejemplo.com/autos/toyota/yaris","dataset_autos_completo_revised.csv","2024-05-25","2026-02-05T23:53:42.601Z","vigente","Hatchback"
"190ebfebceb3","hyundai|grand-i10|grand-i10","Hyundai","Grand I10","Grand i10","Grand i10 HB GLS","financiamiento:marca","98700000","98700000","00","$98.700.000","Grand i10 HB GLS
$9.870.000

Precio con bono: $0
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/hyundai/grand-i10","dataset_autos_completo_revised.csv","2024-07-08","2026-02-05T23:53:42.601Z","vigente","City Car"
"8d8dc48ef3ae","chevrolet|tracker|tracker","Chevrolet","Tracker","Tracker","Tracker Premier AT","financiamiento:marca","147400000","157400000","10000000","$147.400.000","Tracker Premier AT
$14.740.000

Precio con bono: $1,000,000
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/chevrolet/tracker","dataset_autos_completo_revised.csv","2023-02-23","2026-02-05T23:53:42.601Z","vigente","SUV"
"cd171ee2ecbd","kia|morning|morning","Kia","Morning","Morning","Morning EX","financiamiento:marca","89000000","94000000","5000000","$89.000.000","Morning EX
$8.900.000

Precio con bono: $500,000
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/kia/morning","dataset_autos_completo_revised.csv","2024-10-04","2026-02-05T23:53:42.601Z","vigente","City Car"
"31d156074c79","ford|mustang|mustang","Ford","Mustang","Mustang","Mustang GT 5.0","financiamiento:marca","423600000","423600000","00","$423.600.000","Mustang GT 5.0
$42.360.000

Precio con bono: $0
Tipo: Coupé
COTIZAR","https://www.ejemplo.com/autos/ford/mustang","dataset_autos_completo_revised.csv","2024-02-13","2026-02-05T23:53:42.601Z","vigente","Coupé"
"057b4fa52241","suzuki|jimny|jimny","Suzuki","Jimny","Jimny","Jimny GLX","financiamiento:marca","176300000","176300000","00","$176.300.000","Jimny GLX
$17.630.000

Precio con bono: $0
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/suzuki/jimny","dataset_autos_completo_revised.csv","2025-03-25","2026-02-05T23:53:42.601Z","vigente","SUV"
"ee77482974ba","mazda|mazda3|mazda3","Mazda","Mazda3","Mazda3","Mazda3 Sport","financiamiento:marca","186900000","216900000","30000000","$186.900.000","Mazda3 Sport
$18.690.000

Precio con bono: $3,000,000
Tipo: Sedan
COTIZAR","https://www.ejemplo.com/autos/mazda/mazda3","dataset_autos_completo_revised.csv","2024-09-22","2026-02-05T23:53:42.601Z","vigente","Sedan"
"b7dbfdde5311","kia|morning|morning","Kia","Morning","Morning","Morning LX","financiamiento:marca","101800000","101800000","00","$101.800.000","Morning LX
$10.180.000

Precio con bono: $0
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/kia/morning","dataset_autos_completo_revised.csv","2025-08-18","2026-02-05T23:53:42.601Z","vigente","City Car"
"68dfe9e641c0","hyundai|grand-i10|grand-i10","Hyundai","Grand I10","Grand i10","Grand i10 HB GL","financiamiento:marca","88800000","93800000","5000000","$88.800.000","Grand i10 HB GL
$8.880.000

Precio con bono: $500,000
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/hyundai/grand-i10","dataset_autos_completo_revised.csv","2024-01-05","2026-02-05T23:53:42.601Z","vigente","City Car"
"3ebd0f243a43","hyundai|grand-i10|grand-i10","Hyundai","Grand I10","Grand i10","Grand i10 HB GL","financiamiento:marca","93500000","93500000","00","$93.500.000","Grand i10 HB GL
$9.350.000

Precio con bono: $0
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/hyundai/grand-i10","dataset_autos_completo_revised.csv","2023-08-05","2026-02-05T23:53:42.601Z","vigente","City Car"
"7b5726e2f042","bmw|serie-3|serie-3","BMW","Serie 3","Serie 3","330i M Sport","financiamiento:marca","476600000","476600000","00","$476.600.000","330i M Sport
$47.660.000

Precio con bono: $0
Tipo: Sedan
COTIZAR","https://www.ejemplo.com/autos/bmw/serie-3","dataset_autos_completo_revised.csv","2024-09-08","2026-02-05T23:53:42.601Z","vigente","Sedan"
"d6a075c008f2","hyundai|tucson|tucson","Hyundai","Tucson","Tucson","Tucson Limited","financiamiento:marca","234400000","239400000","5000000","$234.400.000","Tucson Limited
$23.440.000

Precio con bono: $500,000
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/hyundai/tucson","dataset_autos_completo_revised.csv","2023-11-23","2026-02-05T23:53:42.601Z","vigente","SUV"
"dca874184d3f","chevrolet|silverado|silverado","Chevrolet","Silverado","Silverado","Silverado LTZ","financiamiento:marca","393100000","413100000","20000000","$393.100.000","Silverado LTZ
$39.310.000

Precio con bono: $2,000,000
Tipo: Pick up
COTIZAR","https://www.ejemplo.com/autos/chevrolet/silverado","dataset_autos_completo_revised.csv","2025-01-20","2026-02-05T23:53:42.601Z","vigente","Pick up"
"57a8d2e64e6b","chevrolet|spin|spin","Chevrolet","Spin","Spin","Spin Activ 7","financiamiento:marca","157000000","157000000","00","$157.000.000","Spin Activ 7
$15.700.000

Precio con bono: $0
Tipo: Minivan
COTIZAR","https://www.ejemplo.com/autos/chevrolet/spin","dataset_autos_completo_revised.csv","2024-10-17","2026-02-05T23:53:42.601Z","vigente","Minivan"
"c9857f8199c1","suzuki|swift|swift","Suzuki","Swift","Swift","Swift GL","financiamiento:marca","109600000","124600000","15000000","$109.600.000","Swift GL
$10.960.000

Precio con bono: $1,500,000
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/suzuki/swift","dataset_autos_completo_revised.csv","2025-08-07","2026-02-05T23:53:42.601Z","vigente","City Car"
"084c982c1c9c","mazda|mazda3|mazda3","Mazda","Mazda3","Mazda3","Mazda3 Sport","financiamiento:marca","188200000","198200000","10000000","$188.200.000","Mazda3 Sport
$18.820.000

Precio con bono: $1,000,000
Tipo: Sedan
COTIZAR","https://www.ejemplo.com/autos/mazda/mazda3","dataset_autos_completo_revised.csv","2024-01-06","2026-02-05T23:53:42.601Z","vigente","Sedan"
"00f9009c63f1","bmw|serie-3|serie-3","BMW","Serie 3","Serie 3","330i M Sport","financiamiento:marca","441800000","441800000","00","$441.800.000","330i M Sport
$44.180.000

Precio con bono: $0
Tipo: Sedan
COTIZAR","https://www.ejemplo.com/autos/bmw/serie-3","dataset_autos_completo_revised.csv","2023-01-03","2026-02-05T23:53:42.601Z","vigente","Sedan"
"172ad0265670","toyota|hilux|hilux","Toyota","Hilux","Hilux","Hilux SRV 4x4","financiamiento:marca","278600000","308600000","30000000","$278.600.000","Hilux SRV 4x4
$27.860.000

Precio con bono: $3,000,000
Tipo: Pick up
COTIZAR","https://www.ejemplo.com/autos/toyota/hilux","dataset_autos_completo_revised.csv","2025-01-05","2026-02-05T23:53:42.601Z","vigente","Pick up"
"34b56a493765","suzuki|jimny|jimny","Suzuki","Jimny","Jimny","Jimny GLX","financiamiento:marca","152700000","157700000","5000000","$152.700.000","Jimny GLX
$15.270.000

Precio con bono: $500,000
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/suzuki/jimny","dataset_autos_completo_revised.csv","2023-04-29","2026-02-05T23:53:42.601Z","vigente","SUV"
"5422d9870e4d","kia|morning|morning","Kia","Morning","Morning","Morning LX","financiamiento:marca","82400000","92400000","10000000","$82.400.000","Morning LX
$8.240.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/kia/morning","dataset_autos_completo_revised.csv","2023-07-12","2026-02-05T23:53:42.601Z","vigente","City Car"
"c2b9e20d104b","ford|mustang|mustang","Ford","Mustang","Mustang","Mustang GT 5.0","financiamiento:marca","383700000","423700000","40000000","$383.700.000","Mustang GT 5.0
$38.370.000

Precio con bono: $4,000,000
Tipo: Coupé
COTIZAR","https://www.ejemplo.com/autos/ford/mustang","dataset_autos_completo_revised.csv","2024-07-27","2026-02-05T23:53:42.601Z","vigente","Coupé"
"69f7a245907f","chevrolet|tracker|tracker","Chevrolet","Tracker","Tracker","Tracker Premier AT","financiamiento:marca","176300000","186300000","10000000","$176.300.000","Tracker Premier AT
$17.630.000

Precio con bono: $1,000,000
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/chevrolet/tracker","dataset_autos_completo_revised.csv","2025-04-05","2026-02-05T23:53:42.601Z","vigente","SUV"
"8dffa95501fd","chevrolet|camaro|camaro","Chevrolet","Camaro","Camaro","Camaro ZL1","financiamiento:marca","485400000","485400000","00","$485.400.000","Camaro ZL1
$48.540.000

Precio con bono: $0
Tipo: Coupé
COTIZAR","https://www.ejemplo.com/autos/chevrolet/camaro","dataset_autos_completo_revised.csv","2025-06-17","2026-02-05T23:53:42.601Z","vigente","Coupé"
"c552ca3fc5cb","chevrolet|onix|onix","Chevrolet","Onix","Onix","Onix Turbo LTZ","financiamiento:marca","130700000","145700000","15000000","$130.700.000","Onix Turbo LTZ
$13.070.000

Precio con bono: $1,500,000
Tipo: Hatchback
COTIZAR","https://www.ejemplo.com/autos/chevrolet/onix","dataset_autos_completo_revised.csv","2025-10-25","2026-02-05T23:53:42.601Z","vigente","Hatchback"
"1bbe25733e7b","chevrolet|silverado|silverado","Chevrolet","Silverado","Silverado","Silverado LTZ","financiamiento:marca","349300000","389300000","40000000","$349.300.000","Silverado LTZ
$34.930.000

Precio con bono: $4,000,000
Tipo: Pick up
COTIZAR","https://www.ejemplo.com/autos/chevrolet/silverado","dataset_autos_completo_revised.csv","2023-04-02","2026-02-05T23:53:42.601Z","vigente","Pick up"
"b2530f4c7434","mazda|mazda3|mazda3","Mazda","Mazda3","Mazda3","Mazda3 Sport","financiamiento:marca","195400000","215400000","20000000","$195.400.000","Mazda3 Sport
$19.540.000

Precio con bono: $2,000,000
Tipo: Sedan
COTIZAR","https://www.ejemplo.com/autos/mazda/mazda3","dataset_autos_completo_revised.csv","2024-12-30","2026-02-05T23:53:42.601Z","vigente","Sedan"
"b9d087c6e345","toyota|corolla|corolla","Toyota","Corolla","Corolla","Corolla GR-Sport","financiamiento:marca","184400000","184400000","00","$184.400.000","Corolla GR-Sport
$18.440.000

Precio con bono: $0
Tipo: Sedan
COTIZAR","https://www.ejemplo.com/autos/toyota/corolla","dataset_autos_completo_revised.csv","2024-02-26","2026-02-05T23:53:42.601Z","vigente","Sedan"
"7a2bbe316e54","mazda|cx-5|cx-5","Mazda","Cx-5","CX-5","CX-5 GT","financiamiento:marca","271000000","271000000","00","$271.000.000","CX-5 GT
$27.100.000

Precio con bono: $0
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/mazda/cx-5","dataset_autos_completo_revised.csv","2023-06-08","2026-02-05T23:53:42.601Z","vigente","SUV"
"82d8b8eefa3e","kia|sportage|sportage","Kia","Sportage","Sportage","Sportage X-Line","financiamiento:marca","276200000","276200000","00","$276.200.000","Sportage X-Line
$27.620.000

Precio con bono: $0
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/kia/sportage","dataset_autos_completo_revised.csv","2025-10-17","2026-02-05T23:53:42.601Z","vigente","SUV"
"3120faa06722","bmw|serie-3|serie-3","BMW","Serie 3","Serie 3","M340i xDrive","financiamiento:marca","452500000","452500000","00","$452.500.000","M340i xDrive
$45.250.000

Precio con bono: $0
Tipo: Sedan
COTIZAR","https://www.ejemplo.com/autos/bmw/serie-3","dataset_autos_completo_revised.csv","2023-01-15","2026-02-05T23:53:42.601Z","vigente","Sedan"
"c15a06844480","kia|morning|morning","Kia","Morning","Morning","Morning EX","financiamiento:marca","81900000","91900000","10000000","$81.900.000","Morning EX
$8.190.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/kia/morning","dataset_autos_completo_revised.csv","2023-08-20","2026-02-05T23:53:42.601Z","vigente","City Car"
"c255d2fa1734","suzuki|swift|swift","Suzuki","Swift","Swift","Swift Sport Turbo","financiamiento:marca","104900000","114900000","10000000","$104.900.000","Swift Sport Turbo
$10.490.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/suzuki/swift","dataset_autos_completo_revised.csv","2025-04-05","2026-02-05T23:53:42.601Z","vigente","City Car"
"91b870c20f79","toyota|rav4|rav4","Toyota","Rav4","RAV4","RAV4 Adventure","financiamiento:marca","234900000","244900000","10000000","$234.900.000","RAV4 Adventure
$23.490.000

Precio con bono: $1,000,000
Tipo: SUV
COTIZAR","https://www.ejemplo.com/autos/toyota/rav4","dataset_autos_completo_revised.csv","2023-01-12","2026-02-05T23:53:42.601Z","vigente","SUV"
"2a228769bdd7","hyundai|grand-i10|grand-i10","Hyundai","Grand I10","Grand i10","Grand i10 HB GLS","financiamiento:marca","99800000","99800000","00","$99.800.000","Grand i10 HB GLS
$9.980.000

Precio con bono: $0
Tipo: City Car
COTIZAR","https://www.ejemplo.com/autos/hyundai/grand-i10","dataset_autos_completo_revised.csv","2024-04-11","2026-02-05T23:53:42.601Z","vigente","City Car"
