UID;ID_Base;Categoría;Modelo Principal;Modelo;Submodelo;ctx_precio;precio_num;precio_lista_num;bono_num;Precio_Texto;fuente_texto_raw;Modelo_URL;Archivo_Origen;Fecha;Timestamp;texto_base_tipo;Tipo_Vehiculo;estado
CB68969B0E6D;272413A4;PEUGEOT;expert;expert;Traveller;;27.890.000;31.090.000;3.200.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;Van/Furgón;
B0F2F0E20771;EC4A6BFD;PEUGEOT;expert;expert;cargo;;22.290.000;26.090.000;3.800.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2025;;;Van/Furgón;
94189E3960D3;EC4A6BFD;PEUGEOT;expert;expert;cargo;;24.490.000;26.290.000;1.800.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-03-2025;;;Van/Furgón;
9AF759FAFD94;EC4A6BFD;PEUGEOT;expert;expert;cargo;;24.490.000;26.290.000;1.800.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-04-2025;;;Van/Furgón;
832B38901014;EC4A6BFD;PEUGEOT;expert;expert;cargo;;24.790.000;26.590.000;1.800.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-05-2025;;;Van/Furgón;
FA6EE09595B2;EC4A6BFD;PEUGEOT;expert;expert;cargo;;24.790.000;26.590.000;1.800.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-06-2025;;;Van/Furgón;
2F5DABD8A7BD;EC4A6BFD;PEUGEOT;expert;expert;cargo;;24.790.000;26.590.000;1.800.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-07-2025;;;Van/Furgón;
696077B26690;EC4A6BFD;PEUGEOT;expert;expert;cargo;;24.790.000;26.590.000;1.800.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-08-2025;;;Van/Furgón;
B5D207F58E29;EC4A6BFD;PEUGEOT;expert;expert;cargo;;25.490.000;26.590.000;1.100.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-09-2025;;;Van/Furgón;
EC9B3F738217;EC4A6BFD;PEUGEOT;expert;expert;cargo;;25.490.000;26.590.000;1.100.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;Van/Furgón;
2BF6EE1339A6;EC4A6BFD;PEUGEOT;expert;expert;cargo;;25.490.000;26.590.000;1.100.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;Van/Furgón;
34967D0A9218;EC4A6BFD;PEUGEOT;expert;expert;cargo;;25.490.000;26.590.000;1.100.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;Van/Furgón;
3D98396FDA99;EC4A6BFD;PEUGEOT;expert;expert;cargo;;25.490.000;26.590.000;1.100.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;Van/Furgón;
13F9DD4495CD;EC4A6BFD;PEUGEOT;expert;expert;cargo;;25.490.000;26.590.000;1.100.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;Van/Furgón;
A1CF17B1990F;318410DA;RENAULT;E-KWID;E-KWID;E-KWID;;14.990.000;16.990.000;2.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-03-2025;;;Eléctrico;
AC03ECF62EF7;318410DA;RENAULT;E-KWID;E-KWID;E-KWID;;14.990.000;16.990.000;2.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-04-2025;;;Eléctrico;
E1C3DA64ECB0;318410DA;RENAULT;E-KWID;E-KWID;E-KWID;;14.990.000;16.990.000;2.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-05-2025;;;Eléctrico;
A082F069552F;318410DA;RENAULT;E-KWID;E-KWID;E-KWID;;14.990.000;16.990.000;2.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-06-2025;;;Eléctrico;
63DFADB5E44D;318410DA;RENAULT;E-KWID;E-KWID;E-KWID;;13.990.000;16.990.000;3.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-07-2025;;;Eléctrico;
8155F462A200;318410DA;RENAULT;E-KWID;E-KWID;E-KWID;;13.990.000;16.990.000;3.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-08-2025;;;Eléctrico;
D79BF7C604C0;318410DA;RENAULT;E-KWID;E-KWID;E-KWID;;13.990.000;16.990.000;3.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-09-2025;;;Eléctrico;
B6405A2ED4E6;318410DA;RENAULT;E-KWID;E-KWID;E-KWID;;14.290.000;16.990.000;2.700.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;Eléctrico;
D210A0A2CAD9;318410DA;RENAULT;E-KWID;E-KWID;E-KWID;;14.290.000;16.990.000;2.700.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;Eléctrico;
47DB584AB856;318410DA;RENAULT;E-KWID;E-KWID;E-KWID;;13.990.000;16.990.000;3.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;Eléctrico;
CF519A090231;318410DA;RENAULT;E-KWID;E-KWID;E-KWID;;13.990.000;16.990.000;3.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;Eléctrico;
388F0CFBFAF9;318410DA;RENAULT;E-KWID;E-KWID;E-KWID;;13.990.000;16.990.000;3.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;Eléctrico;
FD09569E42A3;5F5189C0;RIDDARA;RD6 PRO;RD6 PRO;EV;;47.990.000;47.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;Eléctrico;
FA25C91D2FB8;5F5189C0;RIDDARA;RD6 PRO;RD6 PRO;EV;;47.990.000;47.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;Eléctrico;
7714242DE5A9;5F5189C0;RIDDARA;RD6 PRO;RD6 PRO;EV;;47.990.000;47.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;Eléctrico;
8E55F1FADA60;5F5189C0;RIDDARA;RD6 PRO;RD6 PRO;EV;;47.990.000;47.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;Eléctrico;
D6C4A4BD429E;8FDD652A;SWM;G05 PRO;G05 PRO;ELITE;;14.990.000;14.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;SUV;
C8A40675EBDB;8FDD652A;SWM;G05 PRO;G05 PRO;ELITE;;14.990.000;14.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;SUV;
220549C241C4;E61D2002;SWM;G05 PRO;G05 PRO;ELITE DCT;;15.990.000;16.990.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;SUV;
F52A399BFD54;E61D2002;SWM;G05 PRO;G05 PRO;ELITE DCT;;15.990.000;16.990.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;SUV;
6F178AD13353;04B6E111;SsangYong;Torres;Torres;GLX 1.5T 2WD 6AT;;22.990.000;25.990.000;3.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;SUV;
2,46559E+11;04B6E111;SsangYong;Torres;Torres;GLX 1.5T 2WD 6AT;;24.990.000;27.990.000;3.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;SUV;
83C3B046A997;04B6E111;SsangYong;Torres;Torres;GLX 1.5T 2WD 6AT;;24.990.000;27.990.000;3.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;SUV;
A91712F1D045;66B40A31;SsangYong;Torres;Torres;GLX 1.5T 2WD 6MT;;24.990.000;27.990.000;3.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;SUV;
CBA412A61591;66B40A31;SsangYong;Torres;Torres;GLX 1.5T 2WD 6MT;;22.990.000;25.990.000;3.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;SUV;
26C1DBC9F5FE;66B40A31;SsangYong;Torres;Torres;GLX 1.5T 2WD 6MT;;22.990.000;25.990.000;3.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;SUV;
923399D1D7A1;6016A79B;SsangYong;Torres;Torres;Limited Plus 1.5 4WD 6AT Bi-Tono;;28.490.000;36.490.000;8.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2024;;;SUV;
3A09845DFEB9;6016A79B;SsangYong;Torres;Torres;Limited Plus 1.5 4WD 6AT Bi-Tono;;28.490.000;36.490.000;8.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2025;;;SUV;
C10702EE1543;6016A79B;SsangYong;Torres;Torres;Limited Plus 1.5 4WD 6AT Bi-Tono;;28.490.000;36.490.000;8.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-03-2025;;;SUV;
75071BE09BCA;6016A79B;SsangYong;Torres;Torres;Limited Plus 1.5 4WD 6AT Bi-Tono;;28.490.000;36.490.000;8.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-04-2025;;;SUV;
C115DD105DCE;6016A79B;SsangYong;Torres;Torres;Limited Plus 1.5 4WD 6AT Bi-Tono;;28.490.000;36.490.000;8.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-05-2025;;;SUV;
DB562C28E28C;6016A79B;SsangYong;Torres;Torres;Limited Plus 1.5 4WD 6AT Bi-Tono;;28.490.000;36.490.000;8.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-06-2025;;;SUV;
30A6BAE5757A;6016A79B;SsangYong;Torres;Torres;Limited Plus 1.5 4WD 6AT Bi-Tono;;28.490.000;36.490.000;8.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-07-2025;;;SUV;
C8E2AB725B9D;6016A79B;SsangYong;Torres;Torres;Limited Plus 1.5 4WD 6AT Bi-Tono;;28.490.000;36.490.000;8.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-08-2025;;;SUV;
277DFC91422D;6016A79B;SsangYong;Torres;Torres;Limited Plus 1.5 4WD 6AT Bi-Tono;;28.490.000;36.490.000;8.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-09-2025;;;SUV;
0EA4B4C99C58;6016A79B;SsangYong;Torres;Torres;Limited Plus 1.5 4WD 6AT Bi-Tono;;28.490.000;36.490.000;8.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;SUV;
F66E121BD7E1;6016A79B;SsangYong;Torres;Torres;Limited Plus 1.5 4WD 6AT Bi-Tono;;28.490.000;36.490.000;8.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;SUV;
AC7DA7E62766;439BAEB4;Toyota;RAIZE;RAIZE;E CVT;;14.790.000;15.790.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2024;;;SUV;
FD4BB8BD4F92;439BAEB4;Toyota;RAIZE;RAIZE;E CVT;;15.390.000;15.790.000;400.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2025;;;SUV;
277755BB9E71;439BAEB4;Toyota;RAIZE;RAIZE;E CVT;;15.790.000;15.790.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-03-2025;;;SUV;
5D9EA898BA5C;439BAEB4;Toyota;RAIZE;RAIZE;E CVT;;15.790.000;15.790.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-04-2025;;;SUV;
DE5518B16A5F;439BAEB4;Toyota;RAIZE;RAIZE;E CVT;;15.790.000;15.790.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-05-2025;;;SUV;
788C99179541;439BAEB4;Toyota;RAIZE;RAIZE;E CVT;;15.790.000;15.790.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-06-2025;;;SUV;
E064047C0816;439BAEB4;Toyota;RAIZE;RAIZE;E CVT;;15.790.000;15.790.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-07-2025;;;SUV;
C7F5FD399A5E;439BAEB4;Toyota;RAIZE;RAIZE;E CVT;;15.290.000;15.790.000;500.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-08-2025;;;SUV;
483FE80ED151;439BAEB4;Toyota;RAIZE;RAIZE;E CVT;;15.390.000;15.990.000;600.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-09-2025;;;SUV;
7B83A701DFD3;439BAEB4;Toyota;RAIZE;RAIZE;E CVT;;15.690.000;16.990.000;1.300.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;SUV;
2D9615F0F970;439BAEB4;Toyota;RAIZE;RAIZE;E CVT;;15.890.000;16.990.000;1.100.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;SUV;
C164FAB4187A;439BAEB4;Toyota;RAIZE;RAIZE;E CVT;;16.190.000;16.990.000;800.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;SUV;
C0723E45BEB2;439BAEB4;Toyota;RAIZE;RAIZE;E CVT;;15.790.000;16.990.000;1.200.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;SUV;
B0379EDFDDD7;439BAEB4;Toyota;RAIZE;RAIZE;E CVT;;15.790.000;16.990.000;1.200.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;SUV;
9093CF8E7DB6;FED1096F;Toyota;RAIZE;RAIZE;E MT;;15.590.000;16.790.000;1.200.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2024;;;SUV;
05C32BCAD5C6;FED1096F;Toyota;RAIZE;RAIZE;E MT;;15.990.000;16.790.000;800.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2025;;;SUV;
CB155B6654A4;FED1096F;Toyota;RAIZE;RAIZE;E MT;;16.490.000;16.790.000;300.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-03-2025;;;SUV;
73A03A246909;FED1096F;Toyota;RAIZE;RAIZE;E MT;;16.490.000;16.790.000;300.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-04-2025;;;SUV;
636969C87190;FED1096F;Toyota;RAIZE;RAIZE;E MT;;16.490.000;16.790.000;300.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-05-2025;;;SUV;
670B7BE6439A;FED1096F;Toyota;RAIZE;RAIZE;E MT;;16.290.000;16.790.000;500.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-06-2025;;;SUV;
E6824974CF57;FED1096F;Toyota;RAIZE;RAIZE;E MT;;16.290.000;16.790.000;500.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-07-2025;;;SUV;
81FEE8AD8C0B;FED1096F;Toyota;RAIZE;RAIZE;E MT;;15.790.000;16.790.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-08-2025;;;SUV;
6966A8923A1C;FED1096F;Toyota;RAIZE;RAIZE;E MT;;15.790.000;16.990.000;1.200.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-09-2025;;;SUV;
4B81BFEF99E6;FED1096F;Toyota;RAIZE;RAIZE;E MT;;14.990.000;15.990.000;1.000.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;SUV;
5505EADDC1AB;FED1096F;Toyota;RAIZE;RAIZE;E MT;;15.390.000;15.990.000;600.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;SUV;
CF74E5CB36C1;FED1096F;Toyota;RAIZE;RAIZE;E MT;;15.690.000;15.990.000;300.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;SUV;
FEE23B0BAAEC;FED1096F;Toyota;RAIZE;RAIZE;E MT;;15.390.000;15.990.000;600.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;SUV;
CB0564C90D8F;FED1096F;Toyota;RAIZE;RAIZE;E MT;;15.390.000;15.990.000;600.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;SUV;
7C2B9B4E48A3;12B052F0;Toyota;RAIZE;RAIZE;i MT;;13.790.000;13.790.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2024;;;SUV;
0715362C1CD0;12B052F0;Toyota;RAIZE;RAIZE;i MT;;13.490.000;13.790.000;300.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2025;;;SUV;
51D1E281C05D;12B052F0;Toyota;RAIZE;RAIZE;i MT;;12.690.000;13.790.000;1.100.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-03-2025;;;SUV;
E17E5296473A;12B052F0;Toyota;RAIZE;RAIZE;i MT;;12.690.000;13.790.000;1.100.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-04-2025;;;SUV;
D77E81B621DB;12B052F0;Toyota;RAIZE;RAIZE;i MT;;13.190.000;13.790.000;600.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-05-2025;;;SUV;
1E584D15DCDA;12B052F0;Toyota;RAIZE;RAIZE;i MT;;13.190.000;13.790.000;600.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-06-2025;;;SUV;
2A5F2678443A;12B052F0;Toyota;RAIZE;RAIZE;i MT;;13.190.000;13.790.000;600.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-07-2025;;;SUV;
57D336D497FE;12B052F0;Toyota;RAIZE;RAIZE;i MT;;12.690.000;13.790.000;1.100.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-08-2025;;;SUV;
2E09F27CC8A3;12B052F0;Toyota;RAIZE;RAIZE;i MT;;13.990.000;13.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-09-2025;;;SUV;
307D253FB299;12B052F0;Toyota;RAIZE;RAIZE;i MT;;13.990.000;13.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-10-2025;;;SUV;
119201D62CC5;12B052F0;Toyota;RAIZE;RAIZE;i MT;;12.790.000;13.990.000;1.200.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;SUV;
A45D6E04605D;12B052F0;Toyota;RAIZE;RAIZE;i MT;;13.290.000;13.990.000;700.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;SUV;
564B1D7E4EB2;12B052F0;Toyota;RAIZE;RAIZE;i MT;;12.890.000;13.990.000;1.100.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;SUV;
F63BC9FF7BED;12B052F0;Toyota;RAIZE;RAIZE;i MT;;12.390.000;13.990.000;1.600.000;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;SUV;
3AFFBB4FC173;4BBA4625;VOLTERA;Farizon;Farizon;V6E;;23.990.000;23.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;Eléctrico;
1C515B1D0D4C;4BBA4625;VOLTERA;Farizon;Farizon;V6E;;23.990.000;23.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;Eléctrico;
40B9B443E9AF;0BE75199;VOLTERA;R7;R7;EV;;49.990.000;49.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-11-2025;;;Eléctrico;
424F1CD79C5F;0BE75199;VOLTERA;R7;R7;EV;;49.990.000;49.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-12-2025;;;Eléctrico;
96AF567DAF7D;0BE75199;VOLTERA;R7;R7;EV;;49.990.000;49.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-01-2026;;;Eléctrico;
9D15F7ADB565;0BE75199;VOLTERA;R7;R7;EV;;49.990.000;49.990.000;0;;;;Evolutivo_de_Precios_Chile2026.xlsx;01-02-2026;;;Eléctrico;
BF269FBB05DC;1C451897;Chevrolet;FRR 1119;FRR 1119;;;36.325.000;37.187.025;862.025;;;;CEP_V3.xlsx;01-01-2022;;;Camión;
30B521D7E299;1C451897;Chevrolet;FRR 1119;FRR 1119;;;36.325.000;37.187.025;862.025;;;;CEP_V3.xlsx;01-02-2022;;;Camión;
46FE640995F2;1C451897;Chevrolet;FRR 1119;FRR 1119;;;36.325.000;37.187.025;862.025;;;;CEP_V3.xlsx;01-03-2022;;;Camión;
07E088510EDF;1C451897;Chevrolet;FRR 1119;FRR 1119;;;36.325.000;37.187.025;862.025;;;;CEP_V3.xlsx;01-04-2022;;;Camión;
419DF82AC08E;1C451897;Chevrolet;FRR 1119;FRR 1119;;;36.325.000;37.187.025;862.025;;;;CEP_V3.xlsx;01-05-2022;;;Camión;
8452154C7F91;1C451897;Chevrolet;FRR 1119;FRR 1119;;;37.581.297;37.581.297;0;;;;CEP_V3.xlsx;01-06-2022;;;Camión;
4E2B91D1D3C8;1C451897;Chevrolet;FRR 1119;FRR 1119;;;37.581.297;37.581.297;0;;;;CEP_V3.xlsx;01-07-2022;;;Camión;
6EDD835C3620;1C451897;Chevrolet;FRR 1119;FRR 1119;;;37.581.297;37.581.297;0;;;;CEP_V3.xlsx;01-08-2022;;;Camión;
E95F96841F51;1C451897;Chevrolet;FRR 1119;FRR 1119;;;38.708.735;38.708.735;0;;;;CEP_V3.xlsx;01-09-2022;;;Camión;
7279A7BFAFFC;1C451897;Chevrolet;FRR 1119;FRR 1119;;;38.708.735;38.708.735;0;;;;CEP_V3.xlsx;01-10-2022;;;Camión;
40B622CDE017;1C451897;Chevrolet;FRR 1119;FRR 1119;;;38.708.735;38.708.735;0;;;;CEP_V3.xlsx;01-11-2022;;;Camión;
B066A7117A8E;1C451897;Chevrolet;FRR 1119;FRR 1119;;;38.708.735;38.708.735;0;;;;CEP_V3.xlsx;01-12-2022;;;Camión;
4E97B9EF0CB2;1C451897;Chevrolet;FRR 1119;FRR 1119;;;39.869.997;39.869.997;0;;;;CEP_V3.xlsx;01-01-2023;;;Camión;
5FFBE16BF31A;1C451897;Chevrolet;FRR 1119;FRR 1119;;;39.869.997;39.869.997;0;;;;CEP_V3.xlsx;01-02-2023;;;Camión;
788C7D86E1E7;1C451897;Chevrolet;FRR 1119;FRR 1119;;;39.869.997;39.869.997;0;;;;CEP_V3.xlsx;01-03-2023;;;Camión;
99A8CC33665B;1C451897;Chevrolet;FRR 1119;FRR 1119;;;39.869.997;39.869.997;0;;;;CEP_V3.xlsx;01-04-2023;;;Camión;
ADC683832D68;1C451897;Chevrolet;FRR 1119;FRR 1119;;;39.869.997;39.869.997;0;;;;CEP_V3.xlsx;01-05-2023;;;Camión;
8CFA226999FA;1C451897;Chevrolet;FRR 1119;FRR 1119;;;39.869.997;39.869.997;0;;;;CEP_V3.xlsx;01-06-2023;;;Camión;
7AC11D290FFF;1C451897;Chevrolet;FRR 1119;FRR 1119;;;37.369.997;39.869.997;2.500.000;;;;CEP_V3.xlsx;01-07-2023;;;Camión;
4CA480160C8A;1C451897;Chevrolet;FRR 1119;FRR 1119;;;37.369.997;39.869.997;2.500.000;;;;CEP_V3.xlsx;01-08-2023;;;Camión;
DDA71B4ED8D7;1C451897;Chevrolet;FRR 1119;FRR 1119;;;38.986.725;40.667.397;1.680.672;;;;CEP_V3.xlsx;01-09-2023;;;Camión;
04FFA3A3B136;1C451897;Chevrolet;FRR 1119;FRR 1119;;;38.986.725;40.667.397;1.680.672;;;;CEP_V3.xlsx;01-10-2023;;;Camión;
C529A5412A12;1C451897;Chevrolet;FRR 1119;FRR 1119;;;38.986.725;40.667.397;1.680.672;;;;CEP_V3.xlsx;01-11-2023;;;Camión;
3EF9E89D91DB;1C451897;Chevrolet;FRR 1119;FRR 1119;;;38.986.725;40.667.397;1.680.672;;;;CEP_V3.xlsx;01-12-2023;;;Camión;
660E99A0B551;1C451897;Chevrolet;FRR 1119;FRR 1119;;;40.003.410;41.684.082;1.680.672;;;;CEP_V3.xlsx;01-01-2024;;;Camión;
D99E7476E03B;1C451897;Chevrolet;FRR 1119;FRR 1119;;;40.843.746;41.684.082;840.336;;;;CEP_V3.xlsx;01-02-2024;;;Camión;
693992A4C9ED;1C451897;Chevrolet;FRR 1119;FRR 1119;;;40.843.746;41.684.082;840.336;;;;CEP_V3.xlsx;01-03-2024;;;Camión;
FFC5FF05C884;1C451897;Chevrolet;FRR 1119;FRR 1119;;;40.843.746;41.684.082;840.336;;;;CEP_V3.xlsx;01-04-2024;;;Camión;
0A3853110D65;1C451897;Chevrolet;FRR 1119;FRR 1119;;;40.843.746;41.684.082;840.336;;;;CEP_V3.xlsx;01-05-2024;;;Camión;
DFD8C226A91F;1C451897;Chevrolet;FRR 1119;FRR 1119;;;40.843.746;41.684.082;840.336;;;;CEP_V3.xlsx;01-06-2024;;;Camión;
5D0889A713E7;1C451897;Chevrolet;FRR 1119;FRR 1119;;;40.940.000;41.790.000;850.000;;;;CEP_V3.xlsx;01-07-2024;;;Camión;
31DBED018969;1C451897;Chevrolet;FRR 1119;FRR 1119;;;40.940.000;41.790.000;850.000;;;;CEP_V3.xlsx;01-08-2024;;;Camión;
47579A1C1755;1C451897;Chevrolet;FRR 1119;FRR 1119;;;42.440.000;43.290.000;850.000;;;;CEP_V3.xlsx;01-09-2024;;;Camión;
9C5F0AA1AD2B;1C451897;Chevrolet;FRR 1119;FRR 1119;;;42.440.000;43.290.000;850.000;;;;CEP_V3.xlsx;01-10-2024;;;Camión;
0FA5B5A8490F;1C451897;Chevrolet;FRR 1119;FRR 1119;;;42.690.000;43.290.000;600.000;;;;CEP_V3.xlsx;01-11-2024;;;Camión;
F51D5511EE58;1C451897;Chevrolet;FRR 1119;FRR 1119;;;42.690.000;43.290.000;600.000;;;;CEP_V3.xlsx;01-12-2024;;;Camión;
CFA9C83A4683;1C451897;Chevrolet;FRR 1119;FRR 1119;;;43.340.000;43.940.000;600.000;;;;CEP_V3.xlsx;01-01-2025;;;Camión;
69DD774B1C4B;1C451897;Chevrolet;FRR 1119;FRR 1119;;;43.340.000;43.940.000;600.000;;;;CEP_V3.xlsx;01-02-2025;;;Camión;
B8D929437226;1C451897;Chevrolet;FRR 1119;FRR 1119;;;43.340.000;43.940.000;600.000;;;;CEP_V3.xlsx;01-03-2025;;;Camión;
FBBF4481DABE;1C451897;Chevrolet;FRR 1119;FRR 1119;;;43.340.000;43.940.000;600.000;;;;CEP_V3.xlsx;01-04-2025;;;Camión;
565DF8644F53;1C451897;Chevrolet;FRR 1119;FRR 1119;;;43.340.000;43.940.000;600.000;;;;CEP_V3.xlsx;01-05-2025;;;Camión;
3D2227CD6E56;1C451897;Chevrolet;FRR 1119;FRR 1119;;;43.340.000;43.940.000;600.000;;;;CEP_V3.xlsx;01-06-2025;;;Camión;
535CDC44B163;1C451897;Chevrolet;FRR 1119;FRR 1119;;;43.340.000;43.940.000;600.000;;;;CEP_V3.xlsx;01-07-2025;;;Camión;
4377772DF35F;63C4503A;Chevrolet;FRR 1119 AMT;FRR 1119 AMT;;;39.327.731;39.327.731;0;;;;CEP_V3.xlsx;01-01-2022;;;Camión;
3AF76FA047E2;63C4503A;Chevrolet;FRR 1119 AMT;FRR 1119 AMT;;;39.327.731;39.327.731;0;;;;CEP_V3.xlsx;01-02-2022;;;Camión;
E9050A1E0656;63C4503A;Chevrolet;FRR 1119 AMT;FRR 1119 AMT;;;39.327.731;39.327.731;0;;;;CEP_V3.xlsx;01-03-2022;;;Camión;
020E66FA5517;63C4503A;Chevrolet;FRR 1119 AMT;FRR 1119 AMT;;;39.327.731;39.327.731;0;;;;CEP_V3.xlsx;01-04-2022;;;Camión;
772EB4870E3D;63C4503A;Chevrolet;FRR 1119 AMT;FRR 1119 AMT;;;39.327.731;39.327.731;0;;;;CEP_V3.xlsx;01-05-2022;;;Camión;
