UID,ID_Base,Categoría,Modelo Principal,Modelo,Submodelo,ctx_precio,precio_num,precio_lista_num,bono_num,Precio_Texto,fuente_texto_raw,Modelo_URL,Archivo_Origen,Fecha,Timestamp,estado,Tipo_Vehiculo
93dbcf857ab9,toyota|rav4|rav4-le,Toyota,RAV4,RAV4 LE,RAV4 LE,financiamiento:marca,23780000.0,24780000.0,1000000.0,$23.780.000,"RAV4 LE
$23.780.000

Precio con bono: $1,000,000
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/toyota/rav4,toyota_data.csv,2023-07-11,2023-07-11 00:00:00,por_llegar,SUV
14257104b4d9,ford|explorer|explorer-st,Ford,Explorer,Explorer ST,Explorer ST,financiamiento:marca,44840000.0,44840000.0,0.0,$44.840.000,"Explorer ST
$44.840.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/ford/explorer,ford_data.csv,2024-10-29,2024-10-29 00:00:00,vigente,SUV
c06b2dfb2174,chevrolet|onix|onix-turbo-lt,Chevrolet,Onix,Onix Turbo LT,Onix Turbo LT,financiamiento:marca,12390000.0,12890000.0,500000.0,$12.390.000,"Onix Turbo LT
$12.390.000

Precio con bono: $500,000
Tipo: Hatchback
COTIZAR",https://www.ejemplo.com/autos/chevrolet/onix,chevrolet_data.csv,2023-03-02,2023-03-02 00:00:00,por_llegar,Hatchback
01e91db4c2e9,chevrolet|camaro|camaro-coupé-v8,Chevrolet,Camaro,Camaro Coupé V8,Camaro Coupé V8,financiamiento:marca,38680000.0,42680000.0,4000000.0,$38.680.000,"Camaro Coupé V8
$38.680.000

Precio con bono: $4,000,000
Tipo: Coupé
COTIZAR",https://www.ejemplo.com/autos/chevrolet/camaro,chevrolet_data.csv,2023-08-11,2023-08-11 00:00:00,por_llegar,Coupé
747238e49e9d,bmw|serie-3|330i-m-sport,BMW,Serie 3,330i M Sport,330i M Sport,financiamiento:marca,48200000.0,48200000.0,0.0,$48.200.000,"330i M Sport
$48.200.000

Precio con bono: $0
Tipo: Sedan
COTIZAR",https://www.ejemplo.com/autos/bmw/serie-3,bmw_data.csv,2024-03-20,2024-03-20 00:00:00,nuevo,Sedan
33611a65a87a,chevrolet|spin|spin-activ-7,Chevrolet,Spin,Spin Activ 7,Spin Activ 7,financiamiento:marca,15390000.0,15390000.0,0.0,$15.390.000,"Spin Activ 7
$15.390.000

Precio con bono: $0
Tipo: Minivan
COTIZAR",https://www.ejemplo.com/autos/chevrolet/spin,chevrolet_data.csv,2024-04-14,2024-04-14 00:00:00,por_llegar,Minivan
591dff981a88,bmw|serie-3-touring|330i-touring-m-sport,BMW,Serie 3 Touring,330i Touring M Sport,330i Touring M Sport,financiamiento:marca,47350000.0,48350000.0,1000000.0,$47.350.000,"330i Touring M Sport
$47.350.000

Precio con bono: $1,000,000
Tipo: Station Wagon
COTIZAR",https://www.ejemplo.com/autos/bmw/serie-3-touring,bmw_data.csv,2023-04-19,2023-04-19 00:00:00,vigente,Station Wagon
3df7c34778ff,chevrolet|spin|spin-premier,Chevrolet,Spin,Spin Premier,Spin Premier,financiamiento:marca,16100000.0,16100000.0,0.0,$16.100.000,"Spin Premier
$16.100.000

Precio con bono: $0
Tipo: Minivan
COTIZAR",https://www.ejemplo.com/autos/chevrolet/spin,chevrolet_data.csv,2024-12-23,2024-12-23 00:00:00,por_llegar,Minivan
76a083bde12b,kia|morning|morning-ex,Kia,Morning,Morning EX,Morning EX,financiamiento:marca,9420000.0,9420000.0,0.0,$9.420.000,"Morning EX
$9.420.000

Precio con bono: $0
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/kia/morning,kia_data.csv,2023-08-15,2023-08-15 00:00:00,vigente,City Car
70e86fa1095d,suzuki|swift|swift-sport-turbo,Suzuki,Swift,Swift Sport Turbo,Swift Sport Turbo,financiamiento:marca,11700000.0,12200000.0,500000.0,$11.700.000,"Swift Sport Turbo
$11.700.000

Precio con bono: $500,000
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/suzuki/swift,suzuki_data.csv,2025-03-05,2025-03-05 00:00:00,nuevo,City Car
74349a50a509,chevrolet|spin|spin-premier,Chevrolet,Spin,Spin Premier,Spin Premier,financiamiento:marca,12860000.0,14860000.0,2000000.0,$12.860.000,"Spin Premier
$12.860.000

Precio con bono: $2,000,000
Tipo: Minivan
COTIZAR",https://www.ejemplo.com/autos/chevrolet/spin,chevrolet_data.csv,2024-05-04,2024-05-04 00:00:00,nuevo,Minivan
eae162e1919e,kia|sportage|sportage-x-line,Kia,Sportage,Sportage X-Line,Sportage X-Line,financiamiento:marca,24070000.0,24070000.0,0.0,$24.070.000,"Sportage X-Line
$24.070.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/kia/sportage,kia_data.csv,2023-11-30,2023-11-30 00:00:00,vigente,SUV
a2e3dfe28c5f,chevrolet|spin|spin-premier,Chevrolet,Spin,Spin Premier,Spin Premier,financiamiento:marca,12590000.0,14590000.0,2000000.0,$12.590.000,"Spin Premier
$12.590.000

Precio con bono: $2,000,000
Tipo: Minivan
COTIZAR",https://www.ejemplo.com/autos/chevrolet/spin,chevrolet_data.csv,2023-03-17,2023-03-17 00:00:00,vigente,Minivan
9d9a8b4f8ea8,chevrolet|camaro|camaro-coupé-v8,Chevrolet,Camaro,Camaro Coupé V8,Camaro Coupé V8,financiamiento:marca,43330000.0,43830000.0,500000.0,$43.330.000,"Camaro Coupé V8
$43.330.000

Precio con bono: $500,000
Tipo: Coupé
COTIZAR",https://www.ejemplo.com/autos/chevrolet/camaro,chevrolet_data.csv,2023-09-03,2023-09-03 00:00:00,vigente,Coupé
6a48b6c06e85,hyundai|tucson|tucson-limited,Hyundai,Tucson,Tucson Limited,Tucson Limited,financiamiento:marca,24650000.0,24650000.0,0.0,$24.650.000,"Tucson Limited
$24.650.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/hyundai/tucson,hyundai_data.csv,2025-03-13,2025-03-13 00:00:00,nuevo,SUV
6de18bcbed49,suzuki|jimny|jimny-glx,Suzuki,Jimny,Jimny GLX,Jimny GLX,financiamiento:marca,16880000.0,18880000.0,2000000.0,$16.880.000,"Jimny GLX
$16.880.000

Precio con bono: $2,000,000
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/suzuki/jimny,suzuki_data.csv,2025-12-30,2025-12-30 00:00:00,nuevo,SUV
cc3b4a82502b,suzuki|swift|swift-gl,Suzuki,Swift,Swift GL,Swift GL,financiamiento:marca,10230000.0,11230000.0,1000000.0,$10.230.000,"Swift GL
$10.230.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/suzuki/swift,suzuki_data.csv,2023-08-31,2023-08-31 00:00:00,por_llegar,City Car
3d03f1aa7d4f,ford|explorer|explorer-st,Ford,Explorer,Explorer ST,Explorer ST,financiamiento:marca,39900000.0,43900000.0,4000000.0,$39.900.000,"Explorer ST
$39.900.000

Precio con bono: $4,000,000
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/ford/explorer,ford_data.csv,2023-04-08,2023-04-08 00:00:00,vigente,SUV
1b558346f3b8,chevrolet|camaro|camaro-ss,Chevrolet,Camaro,Camaro SS,Camaro SS,financiamiento:marca,40720000.0,41720000.0,1000000.0,$40.720.000,"Camaro SS
$40.720.000

Precio con bono: $1,000,000
Tipo: Coupé
COTIZAR",https://www.ejemplo.com/autos/chevrolet/camaro,chevrolet_data.csv,2023-01-29,2023-01-29 00:00:00,por_llegar,Coupé
bde14db0492a,mazda|cx-5|cx-5-r,Mazda,CX-5,CX-5 R,CX-5 R,financiamiento:marca,27080000.0,27080000.0,0.0,$27.080.000,"CX-5 R
$27.080.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/mazda/cx-5,mazda_data.csv,2023-10-28,2023-10-28 00:00:00,vigente,SUV
aff2e699ec36,ford|explorer|explorer-xlt,Ford,Explorer,Explorer XLT,Explorer XLT,financiamiento:marca,49160000.0,49160000.0,0.0,$49.160.000,"Explorer XLT
$49.160.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/ford/explorer,ford_data.csv,2025-05-22,2025-05-22 00:00:00,vigente,SUV
97555e36480b,kia|sportage|sportage-ex,Kia,Sportage,Sportage EX,Sportage EX,financiamiento:marca,23840000.0,23840000.0,0.0,$23.840.000,"Sportage EX
$23.840.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/kia/sportage,kia_data.csv,2023-05-28,2023-05-28 00:00:00,vigente,SUV
cc1c4dc74c87,chevrolet|camaro|camaro-ss,Chevrolet,Camaro,Camaro SS,Camaro SS,financiamiento:marca,41940000.0,41940000.0,0.0,$41.940.000,"Camaro SS
$41.940.000

Precio con bono: $0
Tipo: Coupé
COTIZAR",https://www.ejemplo.com/autos/chevrolet/camaro,chevrolet_data.csv,2023-09-27,2023-09-27 00:00:00,por_llegar,Coupé
382a141bbdda,hyundai|grand-i10|grand-i10-hb-gls,Hyundai,Grand i10,Grand i10 HB GLS,Grand i10 HB GLS,financiamiento:marca,9780000.0,9780000.0,0.0,$9.780.000,"Grand i10 HB GLS
$9.780.000

Precio con bono: $0
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/hyundai/grand-i10,hyundai_data.csv,2024-06-06,2024-06-06 00:00:00,nuevo,City Car
dfc2cbf5f812,ford|mustang|mustang-mach-1,Ford,Mustang,Mustang Mach 1,Mustang Mach 1,financiamiento:marca,45660000.0,46660000.0,1000000.0,$45.660.000,"Mustang Mach 1
$45.660.000

Precio con bono: $1,000,000
Tipo: Coupé
COTIZAR",https://www.ejemplo.com/autos/ford/mustang,ford_data.csv,2025-07-07,2025-07-07 00:00:00,vigente,Coupé
c248260a5bd1,hyundai|grand-i10|grand-i10-hb-gls,Hyundai,Grand i10,Grand i10 HB GLS,Grand i10 HB GLS,financiamiento:marca,8740000.0,9740000.0,1000000.0,$8.740.000,"Grand i10 HB GLS
$8.740.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/hyundai/grand-i10,hyundai_data.csv,2024-08-16,2024-08-16 00:00:00,nuevo,City Car
935cbc6a7678,suzuki|swift|swift-sport-turbo,Suzuki,Swift,Swift Sport Turbo,Swift Sport Turbo,financiamiento:marca,11740000.0,11740000.0,0.0,$11.740.000,"Swift Sport Turbo
$11.740.000

Precio con bono: $0
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/suzuki/swift,suzuki_data.csv,2024-07-20,2024-07-20 00:00:00,vigente,City Car
a06a674b386a,hyundai|grand-i10|grand-i10-hb-gl,Hyundai,Grand i10,Grand i10 HB GL,Grand i10 HB GL,financiamiento:marca,8360000.0,9360000.0,1000000.0,$8.360.000,"Grand i10 HB GL
$8.360.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/hyundai/grand-i10,hyundai_data.csv,2023-06-20,2023-06-20 00:00:00,vigente,City Car
ff21952cc334,toyota|supra|gr-supra-3.0l-turbo,Toyota,Supra,GR Supra 3.0L Turbo,GR Supra 3.0L Turbo,financiamiento:marca,64330000.0,64330000.0,0.0,$64.330.000,"GR Supra 3.0L Turbo
$64.330.000

Precio con bono: $0
Tipo: Coupé
COTIZAR",https://www.ejemplo.com/autos/toyota/supra,toyota_data.csv,2025-10-24,2025-10-24 00:00:00,vigente,Coupé
2d8dc0bd17a1,suzuki|swift|swift-gl,Suzuki,Swift,Swift GL,Swift GL,financiamiento:marca,9390000.0,10390000.0,1000000.0,$9.390.000,"Swift GL
$9.390.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/suzuki/swift,suzuki_data.csv,2023-02-01,2023-02-01 00:00:00,vigente,City Car
288ea67f3d75,ford|f-150|f-150-lariat,Ford,F-150,F-150 Lariat,F-150 Lariat,financiamiento:marca,40650000.0,44650000.0,4000000.0,$40.650.000,"F-150 Lariat
$40.650.000

Precio con bono: $4,000,000
Tipo: Pick up
COTIZAR",https://www.ejemplo.com/autos/ford/f-150,ford_data.csv,2023-03-03,2023-03-03 00:00:00,vigente,Pick up
77c263211a7c,chevrolet|silverado|silverado-ltz,Chevrolet,Silverado,Silverado LTZ,Silverado LTZ,financiamiento:marca,37660000.0,41660000.0,4000000.0,$37.660.000,"Silverado LTZ
$37.660.000

Precio con bono: $4,000,000
Tipo: Pick up
COTIZAR",https://www.ejemplo.com/autos/chevrolet/silverado,chevrolet_data.csv,2024-12-14,2024-12-14 00:00:00,por_llegar,Pick up
05f9482e9075,chevrolet|spin|spin-activ-7,Chevrolet,Spin,Spin Activ 7,Spin Activ 7,financiamiento:marca,15440000.0,15440000.0,0.0,$15.440.000,"Spin Activ 7
$15.440.000

Precio con bono: $0
Tipo: Minivan
COTIZAR",https://www.ejemplo.com/autos/chevrolet/spin,chevrolet_data.csv,2024-11-22,2024-11-22 00:00:00,nuevo,Minivan
f2f5a47c7401,toyota|corolla|corolla-gli,Toyota,Corolla,Corolla GLI,Corolla GLI,financiamiento:marca,19790000.0,19790000.0,0.0,$19.790.000,"Corolla GLI
$19.790.000

Precio con bono: $0
Tipo: Sedan
COTIZAR",https://www.ejemplo.com/autos/toyota/corolla,toyota_data.csv,2025-10-08,2025-10-08 00:00:00,vigente,Sedan
3151c1c3b537,bmw|serie-3|330i-m-sport,BMW,Serie 3,330i M Sport,330i M Sport,financiamiento:marca,43150000.0,46150000.0,3000000.0,$43.150.000,"330i M Sport
$43.150.000

Precio con bono: $3,000,000
Tipo: Sedan
COTIZAR",https://www.ejemplo.com/autos/bmw/serie-3,bmw_data.csv,2023-09-22,2023-09-22 00:00:00,vigente,Sedan
822a0c77715b,kia|morning|morning-ex,Kia,Morning,Morning EX,Morning EX,financiamiento:marca,8830000.0,9830000.0,1000000.0,$8.830.000,"Morning EX
$8.830.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/kia/morning,kia_data.csv,2024-12-26,2024-12-26 00:00:00,vigente,City Car
67aa75f6ab2b,chevrolet|silverado|silverado-high-country,Chevrolet,Silverado,Silverado High Country,Silverado High Country,financiamiento:marca,39510000.0,41010000.0,1500000.0,$39.510.000,"Silverado High Country
$39.510.000

Precio con bono: $1,500,000
Tipo: Pick up
COTIZAR",https://www.ejemplo.com/autos/chevrolet/silverado,chevrolet_data.csv,2024-04-21,2024-04-21 00:00:00,vigente,Pick up
558f36725547,mazda|mazda3|mazda3-sedan-v,Mazda,Mazda3,Mazda3 Sedan V,Mazda3 Sedan V,financiamiento:marca,19510000.0,21510000.0,2000000.0,$19.510.000,"Mazda3 Sedan V
$19.510.000

Precio con bono: $2,000,000
Tipo: Sedan
COTIZAR",https://www.ejemplo.com/autos/mazda/mazda3,mazda_data.csv,2024-09-30,2024-09-30 00:00:00,vigente,Sedan
69ff7163f588,toyota|rav4|rav4-le,Toyota,RAV4,RAV4 LE,RAV4 LE,financiamiento:marca,29010000.0,29510000.0,500000.0,$29.010.000,"RAV4 LE
$29.010.000

Precio con bono: $500,000
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/toyota/rav4,toyota_data.csv,2025-12-14,2025-12-14 00:00:00,vigente,SUV
39319e488618,bmw|serie-3|320i,BMW,Serie 3,320i,320i,financiamiento:marca,44200000.0,48200000.0,4000000.0,$44.200.000,"320i
$44.200.000

Precio con bono: $4,000,000
Tipo: Sedan
COTIZAR",https://www.ejemplo.com/autos/bmw/serie-3,bmw_data.csv,2024-09-14,2024-09-14 00:00:00,vigente,Sedan
3ceba51f468a,bmw|serie-3|320i,BMW,Serie 3,320i,320i,financiamiento:marca,43540000.0,47540000.0,4000000.0,$43.540.000,"320i
$43.540.000

Precio con bono: $4,000,000
Tipo: Sedan
COTIZAR",https://www.ejemplo.com/autos/bmw/serie-3,bmw_data.csv,2024-02-18,2024-02-18 00:00:00,vigente,Sedan
c299b830cf6b,kia|morning|morning-ex,Kia,Morning,Morning EX,Morning EX,financiamiento:marca,8450000.0,8450000.0,0.0,$8.450.000,"Morning EX
$8.450.000

Precio con bono: $0
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/kia/morning,kia_data.csv,2023-01-13,2023-01-13 00:00:00,vigente,City Car
f3e896ef1987,suzuki|jimny|jimny-glx,Suzuki,Jimny,Jimny GLX,Jimny GLX,financiamiento:marca,17590000.0,17590000.0,0.0,$17.590.000,"Jimny GLX
$17.590.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/suzuki/jimny,suzuki_data.csv,2024-11-01,2024-11-01 00:00:00,vigente,SUV
fb6432649036,toyota|corolla|corolla-xli,Toyota,Corolla,Corolla XLI,Corolla XLI,financiamiento:marca,17650000.0,18150000.0,500000.0,$17.650.000,"Corolla XLI
$17.650.000

Precio con bono: $500,000
Tipo: Sedan
COTIZAR",https://www.ejemplo.com/autos/toyota/corolla,toyota_data.csv,2024-10-15,2024-10-15 00:00:00,vigente,Sedan
a6cca464db27,kia|sportage|sportage-ex,Kia,Sportage,Sportage EX,Sportage EX,financiamiento:marca,23340000.0,26340000.0,3000000.0,$23.340.000,"Sportage EX
$23.340.000

Precio con bono: $3,000,000
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/kia/sportage,kia_data.csv,2024-10-21,2024-10-21 00:00:00,vigente,SUV
a71303f3cd63,ford|mustang|mustang-gt-5.0,Ford,Mustang,Mustang GT 5.0,Mustang GT 5.0,financiamiento:marca,42550000.0,42550000.0,0.0,$42.550.000,"Mustang GT 5.0
$42.550.000

Precio con bono: $0
Tipo: Coupé
COTIZAR",https://www.ejemplo.com/autos/ford/mustang,ford_data.csv,2024-09-18,2024-09-18 00:00:00,por_llegar,Coupé
a08b2101db92,kia|morning|morning-ex,Kia,Morning,Morning EX,Morning EX,financiamiento:marca,9980000.0,9980000.0,0.0,$9.980.000,"Morning EX
$9.980.000

Precio con bono: $0
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/kia/morning,kia_data.csv,2025-05-12,2025-05-12 00:00:00,vigente,City Car
bcdb9bbbd59e,bmw|z4|z4-m40i,BMW,Z4,Z4 M40i,Z4 M40i,financiamiento:marca,66410000.0,67410000.0,1000000.0,$66.410.000,"Z4 M40i
$66.410.000

Precio con bono: $1,000,000
Tipo: Convertible
COTIZAR",https://www.ejemplo.com/autos/bmw/z4,bmw_data.csv,2025-10-21,2025-10-21 00:00:00,vigente,Convertible
5343de055c41,hyundai|grand-i10|grand-i10-sedan-gl,Hyundai,Grand i10,Grand i10 Sedan GL,Grand i10 Sedan GL,financiamiento:marca,9310000.0,10310000.0,1000000.0,$9.310.000,"Grand i10 Sedan GL
$9.310.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/hyundai/grand-i10,hyundai_data.csv,2025-06-11,2025-06-11 00:00:00,vigente,City Car
205c7262bee1,ford|mustang|mustang-mach-1,Ford,Mustang,Mustang Mach 1,Mustang Mach 1,financiamiento:marca,43220000.0,43220000.0,0.0,$43.220.000,"Mustang Mach 1
$43.220.000

Precio con bono: $0
Tipo: Coupé
COTIZAR",https://www.ejemplo.com/autos/ford/mustang,ford_data.csv,2024-11-13,2024-11-13 00:00:00,por_llegar,Coupé
b869a86235b7,ford|mustang|mustang-gt-5.0,Ford,Mustang,Mustang GT 5.0,Mustang GT 5.0,financiamiento:marca,42310000.0,42310000.0,0.0,$42.310.000,"Mustang GT 5.0
$42.310.000

Precio con bono: $0
Tipo: Coupé
COTIZAR",https://www.ejemplo.com/autos/ford/mustang,ford_data.csv,2024-01-05,2024-01-05 00:00:00,nuevo,Coupé
6b255b11f198,kia|morning|morning-lx,Kia,Morning,Morning LX,Morning LX,financiamiento:marca,10120000.0,10120000.0,0.0,$10.120.000,"Morning LX
$10.120.000

Precio con bono: $0
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/kia/morning,kia_data.csv,2024-11-12,2024-11-12 00:00:00,vigente,City Car
56b063978def,ford|f-150|f-150-raptor,Ford,F-150,F-150 Raptor,F-150 Raptor,financiamiento:marca,50790000.0,50790000.0,0.0,$50.790.000,"F-150 Raptor
$50.790.000

Precio con bono: $0
Tipo: Pick up
COTIZAR",https://www.ejemplo.com/autos/ford/f-150,ford_data.csv,2025-02-25,2025-02-25 00:00:00,vigente,Pick up
20af38713c2d,toyota|rav4|rav4-xle,Toyota,RAV4,RAV4 XLE,RAV4 XLE,financiamiento:marca,25050000.0,26050000.0,1000000.0,$25.050.000,"RAV4 XLE
$25.050.000

Precio con bono: $1,000,000
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/toyota/rav4,toyota_data.csv,2023-10-11,2023-10-11 00:00:00,vigente,SUV
5da1e2a27912,bmw|serie-3-touring|330i-touring-m-sport,BMW,Serie 3 Touring,330i Touring M Sport,330i Touring M Sport,financiamiento:marca,53980000.0,53980000.0,0.0,$53.980.000,"330i Touring M Sport
$53.980.000

Precio con bono: $0
Tipo: Station Wagon
COTIZAR",https://www.ejemplo.com/autos/bmw/serie-3-touring,bmw_data.csv,2025-08-13,2025-08-13 00:00:00,vigente,Station Wagon
95e7ca4c736d,suzuki|swift|swift-sport-turbo,Suzuki,Swift,Swift Sport Turbo,Swift Sport Turbo,financiamiento:marca,11570000.0,12570000.0,1000000.0,$11.570.000,"Swift Sport Turbo
$11.570.000

Precio con bono: $1,000,000
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/suzuki/swift,suzuki_data.csv,2025-08-21,2025-08-21 00:00:00,vigente,City Car
ef31fb016b67,toyota|supra|gr-supra-2.0l,Toyota,Supra,GR Supra 2.0L,GR Supra 2.0L,financiamiento:marca,61660000.0,61660000.0,0.0,$61.660.000,"GR Supra 2.0L
$61.660.000

Precio con bono: $0
Tipo: Coupé
COTIZAR",https://www.ejemplo.com/autos/toyota/supra,toyota_data.csv,2024-12-16,2024-12-16 00:00:00,vigente,Coupé
4431cbc05125,toyota|rav4|rav4-xle,Toyota,RAV4,RAV4 XLE,RAV4 XLE,financiamiento:marca,27690000.0,27690000.0,0.0,$27.690.000,"RAV4 XLE
$27.690.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/toyota/rav4,toyota_data.csv,2025-02-04,2025-02-04 00:00:00,vigente,SUV
5277288c0762,kia|sportage|sportage-x-line,Kia,Sportage,Sportage X-Line,Sportage X-Line,financiamiento:marca,26170000.0,26170000.0,0.0,$26.170.000,"Sportage X-Line
$26.170.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/kia/sportage,kia_data.csv,2024-09-19,2024-09-19 00:00:00,vigente,SUV
1a3c7dc4265d,chevrolet|spin|spin-activ-7,Chevrolet,Spin,Spin Activ 7,Spin Activ 7,financiamiento:marca,15160000.0,15160000.0,0.0,$15.160.000,"Spin Activ 7
$15.160.000

Precio con bono: $0
Tipo: Minivan
COTIZAR",https://www.ejemplo.com/autos/chevrolet/spin,chevrolet_data.csv,2024-07-27,2024-07-27 00:00:00,nuevo,Minivan
136f69e2e385,bmw|z4|z4-sdrive20i,BMW,Z4,Z4 sDrive20i,Z4 sDrive20i,financiamiento:marca,63440000.0,63440000.0,0.0,$63.440.000,"Z4 sDrive20i
$63.440.000

Precio con bono: $0
Tipo: Convertible
COTIZAR",https://www.ejemplo.com/autos/bmw/z4,bmw_data.csv,2024-04-17,2024-04-17 00:00:00,vigente,Convertible
cf487a9a6982,suzuki|jimny|jimny-gl,Suzuki,Jimny,Jimny GL,Jimny GL,financiamiento:marca,14900000.0,16400000.0,1500000.0,$14.900.000,"Jimny GL
$14.900.000

Precio con bono: $1,500,000
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/suzuki/jimny,suzuki_data.csv,2023-03-26,2023-03-26 00:00:00,vigente,SUV
7383913e7695,hyundai|tucson|tucson-tl,Hyundai,Tucson,Tucson TL,Tucson TL,financiamiento:marca,23730000.0,25230000.0,1500000.0,$23.730.000,"Tucson TL
$23.730.000

Precio con bono: $1,500,000
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/hyundai/tucson,hyundai_data.csv,2025-07-31,2025-07-31 00:00:00,nuevo,SUV
c4bae9efbaf4,toyota|corolla|corolla-xli,Toyota,Corolla,Corolla XLI,Corolla XLI,financiamiento:marca,18110000.0,18610000.0,500000.0,$18.110.000,"Corolla XLI
$18.110.000

Precio con bono: $500,000
Tipo: Sedan
COTIZAR",https://www.ejemplo.com/autos/toyota/corolla,toyota_data.csv,2025-04-16,2025-04-16 00:00:00,vigente,Sedan
4c5170ce6308,suzuki|jimny|jimny-glx,Suzuki,Jimny,Jimny GLX,Jimny GLX,financiamiento:marca,18700000.0,18700000.0,0.0,$18.700.000,"Jimny GLX
$18.700.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/suzuki/jimny,suzuki_data.csv,2025-11-14,2025-11-14 00:00:00,por_llegar,SUV
f189d3b6dc30,mazda|mazda3|mazda3-sport,Mazda,Mazda3,Mazda3 Sport,Mazda3 Sport,financiamiento:marca,17810000.0,18810000.0,1000000.0,$17.810.000,"Mazda3 Sport
$17.810.000

Precio con bono: $1,000,000
Tipo: Sedan
COTIZAR",https://www.ejemplo.com/autos/mazda/mazda3,mazda_data.csv,2023-03-08,2023-03-08 00:00:00,nuevo,Sedan
31083685f6b7,ford|explorer|explorer-st,Ford,Explorer,Explorer ST,Explorer ST,financiamiento:marca,47440000.0,48940000.0,1500000.0,$47.440.000,"Explorer ST
$47.440.000

Precio con bono: $1,500,000
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/ford/explorer,ford_data.csv,2025-08-18,2025-08-18 00:00:00,vigente,SUV
dd2cf7b8c86a,kia|sportage|sportage-gt-line,Kia,Sportage,Sportage GT-Line,Sportage GT-Line,financiamiento:marca,23750000.0,25250000.0,1500000.0,$23.750.000,"Sportage GT-Line
$23.750.000

Precio con bono: $1,500,000
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/kia/sportage,kia_data.csv,2024-05-12,2024-05-12 00:00:00,vigente,SUV
f601c8749fb6,hyundai|tucson|tucson-limited,Hyundai,Tucson,Tucson Limited,Tucson Limited,financiamiento:marca,24720000.0,24720000.0,0.0,$24.720.000,"Tucson Limited
$24.720.000

Precio con bono: $0
Tipo: SUV
COTIZAR",https://www.ejemplo.com/autos/hyundai/tucson,hyundai_data.csv,2025-04-24,2025-04-24 00:00:00,vigente,SUV
a2481cbfdb0a,kia|morning|morning-ex,Kia,Morning,Morning EX,Morning EX,financiamiento:marca,8830000.0,9330000.0,500000.0,$8.830.000,"Morning EX
$8.830.000

Precio con bono: $500,000
Tipo: City Car
COTIZAR",https://www.ejemplo.com/autos/kia/morning,kia_data.csv,2023-11-03,2023-11-03 00:00:00,nuevo,City Car
ebd8e1718f99,chevrolet|spin|spin-premier,Chevrolet,Spin,Spin Premier,Spin Premier,financiamiento:marca,14990000.0,14990000.0,0.0,$14.990.000,"Spin Premier
$14.990.000

Precio con bono: $0
Tipo: Minivan
COTIZAR",https://www.ejemplo.com/autos/chevrolet/spin,chevrolet_data.csv,2023-10-31,2023-10-31 00:00:00,por_llegar,Minivan
ac444c3844ca,bmw|serie-3-touring|330i-touring-m-sport,BMW,Serie 3 Touring,330i Touring M Sport,330i Touring M Sport,financiamiento:marca,46560000.0,48060000.0,1500000.0,$46.560.000,"330i Touring M Sport
$46.560.000

Precio con bono: $1,500,000
Tipo: Station Wagon
COTIZAR",https://www.ejemplo.com/autos/bmw/serie-3-touring,bmw_data.csv,2023-02-15,2023-02-15 00:00:00,nuevo,Station Wagon
