UID;ID_Base;Categoría;Modelo Principal;Modelo;Submodelo;ctx_precio;precio_num;precio_lista_num;bono_num;Precio_Texto;fuente_texto_raw;Modelo_URL;Archivo_Origen;Fecha;Timestamp;texto_base_tipo;Tipo_Vehiculo;estado
;;Mazda;CX-60;PRIME 2.5 Gasolina;PRIME 2.5;;39.990.000;40.990.000;1.000.000;;;;;01-02-2026;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.3;Mild Hybrid;;48.390.000;49.390.000;1.000.000;;;;;01-01-2025;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.4;Mild Hybrid;;48.490.000;49.490.000;1.000.000;;;;;01-02-2025;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.5;Mild Hybrid;;48.590.000;49.590.000;1.000.000;;;;;01-03-2025;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.6;Mild Hybrid;;48.690.000;49.690.000;1.000.000;;;;;01-04-2025;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.7;Mild Hybrid;;48.790.000;49.790.000;1.000.000;;;;;01-05-2025;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.8;Mild Hybrid;;48.890.000;49.890.000;1.000.000;;;;;01-06-2025;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.9;Mild Hybrid;;48.990.000;50.990.000;1.000.000;;;;;01-07-2025;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.10;Mild Hybrid;;48.890.000;49.890.000;1.000.000;;;;;01-08-2025;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.11;Mild Hybrid;;48.790.000;49.790.000;1.000.000;;;;;01-09-2025;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.12;Mild Hybrid;;48.590.000;49.590.000;1.000.000;;;;;01-10-2025;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.13;Mild Hybrid;;48.390.000;49.390.000;1.000.000;;;;;01-11-2025;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.14;Mild Hybrid;;48.190.000;49.190.000;1.000.000;;;;;01-12-2025;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.15;Mild Hybrid;;48.090.000;49.090.000;1.000.000;;;;;01-01-2026;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.16;Mild Hybrid;;47.990.000;48.990.000;1.000.000;;;;;01-02-2026;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.17;Mild Hybrid TAN;;48.390.000;49.390.000;1.000.000;;;;;01-01-2025;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.18;Mild Hybrid TAN;;48.490.000;49.490.000;1.000.000;;;;;01-02-2025;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.19;Mild Hybrid TAN;;48.590.000;49.590.000;1.000.000;;;;;01-03-2025;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.20;Mild Hybrid TAN;;48.690.000;49.690.000;1.000.000;;;;;01-04-2025;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.21;Mild Hybrid TAN;;48.790.000;49.790.000;1.000.000;;;;;01-05-2025;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.22;Mild Hybrid TAN;;48.890.000;49.890.000;1.000.000;;;;;01-06-2025;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.23;Mild Hybrid TAN;;48.990.000;49.990.000;1.000.000;;;;;01-07-2025;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.24;Mild Hybrid TAN;;48.890.000;49.890.000;1.000.000;;;;;01-08-2025;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.25;Mild Hybrid TAN;;48.790.000;49.790.000;1.000.000;;;;;01-09-2025;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.26;Mild Hybrid TAN;;48.590.000;49.590.000;1.000.000;;;;;01-10-2025;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.27;Mild Hybrid TAN;;48.390.000;49.390.000;1.000.000;;;;;01-11-2025;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.28;Mild Hybrid TAN;;48.190.000;49.190.000;1.000.000;;;;;01-12-2025;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.29;Mild Hybrid TAN;;48.090.000;49.090.000;1.000.000;;;;;01-01-2026;;;;
;;Mazda;CX-60;PREMIUM SPORT 3.30;Mild Hybrid TAN;;47.990.000;48.990.000;1.000.000;;;;;01-02-2026;;;;
;;Mazda;CX-60;SIGNATURE 2.5 ;Híbrido Enchufable;;57.390.000;58.390.000;1.000.000;;;;;01-01-2025;;;;
;;Mazda;CX-60;SIGNATURE 2.5 ;Híbrido Enchufable;;57.490.000;58.490.000;1.000.000;;;;;01-02-2025;;;;
;;Mazda;CX-60;SIGNATURE 2.5;Híbrido Enchufable;;57.590.000;58.590.000;1.000.000;;;;;01-03-2025;;;;
;;Mazda;CX-60;SIGNATURE 2.5;Híbrido Enchufable;;57.690.000;58.690.000;1.000.000;;;;;01-04-2025;;;;
;;Mazda;CX-60;SIGNATURE 2.5;Híbrido Enchufable;;57.790.000;58.790.000;1.000.000;;;;;01-05-2025;;;;
;;Mazda;CX-60;SIGNATURE 2.5;Híbrido Enchufable;;57.890.000;58.890.000;1.000.000;;;;;01-06-2025;;;;
;;Mazda;CX-60;SIGNATURE 2.5;Híbrido Enchufable;;57.990.000;58.990.000;1.000.000;;;;;01-07-2025;;;;
;;Mazda;CX-60;SIGNATURE 2.5;Híbrido Enchufable;;57.890.000;58.890.000;1.000.000;;;;;01-08-2025;;;;
;;Mazda;CX-60;SIGNATURE 2.5;Híbrido Enchufable;;57.790.000;58.790.000;1.000.000;;;;;01-09-2025;;;;
;;Mazda;CX-60;SIGNATURE 2.5;Híbrido Enchufable;;57.590.000;58.590.000;1.000.000;;;;;01-10-2025;;;;
;;Mazda;CX-60;SIGNATURE 2.5;Híbrido Enchufable;;57.390.000;58.390.000;1.000.000;;;;;01-11-2025;;;;
;;Mazda;CX-60;SIGNATURE 2.5;Híbrido Enchufable;;57.190.000;58.190.000;1.000.000;;;;;01-12-2025;;;;
;;Mazda;CX-60;SIGNATURE 2.5;Híbrido Enchufable;;57.090.000;58.090.000;1.000.000;;;;;01-01-2026;;;;
;;Mazda;CX-60;SIGNATURE 2.5;Híbrido Enchufable;;56.990.000;57.990.000;1.000.000;;;;;01-02-2026;;;;
;;Mazda;CX-60;SIGNATURE 2.5;Híbrido Enchufable TAN;;57.390.000;58.390.000;1.000.000;;;;;01-01-2025;;;;
;;Mazda;CX-60;SIGNATURE 2.6;Híbrido Enchufable TAN;;57.490.000;58.490.000;1.000.000;;;;;01-02-2025;;;;
;;Mazda;CX-60;SIGNATURE 2.7;Híbrido Enchufable TAN;;57.590.000;58.590.000;1.000.000;;;;;01-03-2025;;;;
;;Mazda;CX-60;SIGNATURE 2.8;Híbrido Enchufable TAN;;57.690.000;58.690.000;1.000.000;;;;;01-04-2025;;;;
;;Mazda;CX-60;SIGNATURE 2.9;Híbrido Enchufable TAN;;57.790.000;58.790.000;1.000.000;;;;;01-05-2025;;;;
;;Mazda;CX-60;SIGNATURE 2.10;Híbrido Enchufable TAN;;57.890.000;58.890.000;1.000.000;;;;;01-06-2025;;;;
;;Mazda;CX-60;SIGNATURE 2.11;Híbrido Enchufable TAN;;57.990.000;58.990.000;1.000.000;;;;;01-07-2025;;;;
;;Mazda;CX-60;SIGNATURE 2.12;Híbrido Enchufable TAN;;57.890.000;58.890.000;1.000.000;;;;;01-08-2025;;;;
;;Mazda;CX-60;SIGNATURE 2.13;Híbrido Enchufable TAN;;57.790.000;58.790.000;1.000.000;;;;;01-09-2025;;;;
;;Mazda;CX-60;SIGNATURE 2.14;Híbrido Enchufable TAN;;57.590.000;58.590.000;1.000.000;;;;;01-10-2025;;;;
;;Mazda;CX-60;SIGNATURE 2.15;Híbrido Enchufable TAN;;57.390.000;58.390.000;1.000.000;;;;;01-11-2025;;;;
;;Mazda;CX-60;SIGNATURE 2.16;Híbrido Enchufable TAN;;57.190.000;58.190.000;1.000.000;;;;;01-12-2025;;;;
;;Mazda;CX-60;SIGNATURE 2.17;Híbrido Enchufable TAN;;57.090.000;58.090.000;1.000.000;;;;;01-01-2026;;;;
;;Mazda;CX-60;SIGNATURE 2.18;Híbrido Enchufable TAN;;56.990.000;57.990.000;1.000.000;;;;;01-02-2026;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;XS;;31.290.000;32.390.000;1.100.000;;;;;01-01-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;XS;;31.390.000;32.490.000;1.100.000;;;;;01-02-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;XS;;31.490.000;32.590.000;1.100.000;;;;;01-03-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;XS;;31.590.000;32.690.000;1.100.000;;;;;01-04-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;XS;;31.690.000;32.790.000;1.100.000;;;;;01-05-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;XS;;31.790.000;32.890.000;1.100.000;;;;;01-06-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;XS;;31.890.000;32.990.000;1.100.000;;;;;01-07-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;XS;;31.790.000;32.890.000;1.100.000;;;;;01-08-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;XS;;31.690.000;32.790.000;1.100.000;;;;;01-09-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;XS;;31.490.000;32.590.000;1.100.000;;;;;01-10-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;XS;;31.290.000;32.390.000;1.100.000;;;;;01-11-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;XS;;31.090.000;32.190.000;1.100.000;;;;;01-12-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;XS;;30.990.000;32.090.000;1.100.000;;;;;01-01-2026;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;XS;;30.890.000;31.990.000;1.100.000;;;;;01-02-2026;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;DINAMIC;;35.390.000;35.890.000;500.000;;;;;01-01-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;DINAMIC;;35.490.000;35.990.000;500.000;;;;;01-02-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;DINAMIC;;35.590.000;36.090.000;500.000;;;;;01-03-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;DINAMIC;;35.690.000;36.190.000;500.000;;;;;01-04-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;DINAMIC;;35.790.000;36.290.000;500.000;;;;;01-05-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;DINAMIC;;35.890.000;36.390.000;500.000;;;;;01-06-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;DINAMIC;;35.990.000;36.490.000;500.000;;;;;01-07-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;DINAMIC;;35.890.000;36.390.000;500.000;;;;;01-08-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;DINAMIC;;35.790.000;36.290.000;500.000;;;;;01-09-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;DINAMIC;;35.590.000;36.090.000;500.000;;;;;01-10-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;DINAMIC;;35.390.000;35.890.000;500.000;;;;;01-11-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;DINAMIC;;35.190.000;35.690.000;500.000;;;;;01-12-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;DINAMIC;;35.090.000;35.590.000;500.000;;;;;01-01-2026;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;DINAMIC;;34.990.000;35.490.000;500.000;;;;;01-02-2026;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;FIELD EDITION;;37.190.000;37.890.000;700.000;;;;;01-01-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;FIELD EDITION;;37.290.000;37.990.000;700.000;;;;;01-02-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;FIELD EDITION;;37.390.000;38.090.000;700.000;;;;;01-03-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;FIELD EDITION;;37.490.000;38.190.000;700.000;;;;;01-04-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;FIELD EDITION;;37.590.000;38.290.000;700.000;;;;;01-05-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;FIELD EDITION;;37.690.000;38.390.000;700.000;;;;;01-06-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;FIELD EDITION;;37.790.000;38.490.000;700.000;;;;;01-07-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;FIELD EDITION;;37.690.000;38.390.000;700.000;;;;;01-08-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;FIELD EDITION;;37.590.000;38.290.000;700.000;;;;;01-09-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;FIELD EDITION;;37.390.000;38.090.000;700.000;;;;;01-10-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;FIELD EDITION;;37.190.000;37.890.000;700.000;;;;;01-11-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;FIELD EDITION;;36.990.000;37.690.000;700.000;;;;;01-12-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;FIELD EDITION;;36.890.000;37.590.000;700.000;;;;;01-01-2026;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;FIELD EDITION;;36.790.000;37.490.000;700.000;;;;;01-02-2026;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;TOURING GARDX;;39.390.000;39.890.000;500.000;;;;;01-01-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;TOURING GARDX;;39.490.000;39.990.000;500.000;;;;;01-02-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;TOURING GARDX;;39.590.000;40.090.000;500.000;;;;;01-03-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;TOURING GARDX;;39.690.000;40.190.000;500.000;;;;;01-04-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;TOURING GARDX;;39.790.000;40.290.000;500.000;;;;;01-05-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;TOURING GARDX;;39.890.000;40.390.000;500.000;;;;;01-06-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;TOURING GARDX;;39.990.000;40.490.000;500.000;;;;;01-07-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;TOURING GARDX;;39.890.000;40.390.000;500.000;;;;;01-08-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;TOURING GARDX;;39.790.000;40.290.000;500.000;;;;;01-09-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;TOURING GARDX;;39.590.000;40.090.000;500.000;;;;;01-10-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;TOURING GARDX;;39.390.000;39.890.000;500.000;;;;;01-11-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;TOURING GARDX;;39.190.000;39.690.000;500.000;;;;;01-12-2025;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;TOURING GARDX;;39.090.000;39.590.000;500.000;;;;;01-01-2026;;;;
;;Subaru;OUTBACK;2.5i AWD CVT;TOURING GARDX;;38.990.000;39.490.000;500.000;;;;;01-02-2026;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;FIELD EDITION;;39.990.000;41.490.000;1.500.000;;;;;01-01-2025;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;FIELD EDITION;;40.090.000;41.590.000;1.500.000;;;;;01-02-2025;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;FIELD EDITION;;40.190.000;41.690.000;1.500.000;;;;;01-03-2025;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;FIELD EDITION;;40.290.000;41.790.000;1.500.000;;;;;01-04-2025;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;FIELD EDITION;;40.390.000;41.890.000;1.500.000;;;;;01-05-2025;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;FIELD EDITION;;40.490.000;41.990.000;1.500.000;;;;;01-06-2025;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;FIELD EDITION;;40.590.000;42.090.000;1.500.000;;;;;01-07-2025;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;FIELD EDITION;;40.490.000;41.990.000;1.500.000;;;;;01-08-2025;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;FIELD EDITION;;40.390.000;41.890.000;1.500.000;;;;;01-09-2025;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;FIELD EDITION;;40.190.000;41.690.000;1.500.000;;;;;01-10-2025;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;FIELD EDITION;;39.990.000;41.490.000;1.500.000;;;;;01-11-2025;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;FIELD EDITION;;39.790.000;41.290.000;1.500.000;;;;;01-12-2025;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;FIELD EDITION;;39.590.000;41.090.000;1.500.000;;;;;01-01-2026;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;FIELD EDITION;;39.490.000;40.990.000;1.500.000;;;;;01-02-2026;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;TOURING GARDX;;42.190.000;43.490.000;1.300.000;;;;;01-01-2025;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;TOURING GARDX;;42.290.000;43.590.000;1.300.000;;;;;01-02-2025;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;TOURING GARDX;;42.390.000;43.690.000;1.300.000;;;;;01-03-2025;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;TOURING GARDX;;42.490.000;43.790.000;1.300.000;;;;;01-04-2025;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;TOURING GARDX;;42.590.000;43.890.000;1.300.000;;;;;01-05-2025;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;TOURING GARDX;;42.690.000;43.990.000;1.300.000;;;;;01-06-2025;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;TOURING GARDX;;42.790.000;44.090.000;1.300.000;;;;;01-07-2025;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;TOURING GARDX;;42.690.000;43.990.000;1.300.000;;;;;01-08-2025;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;TOURING GARDX;;42.590.000;43.890.000;1.300.000;;;;;01-09-2025;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;TOURING GARDX;;42.390.000;43.690.000;1.300.000;;;;;01-10-2025;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;TOURING GARDX;;42.190.000;43.490.000;1.300.000;;;;;01-11-2025;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;TOURING GARDX;;41.990.000;43.290.000;1.300.000;;;;;01-12-2025;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;TOURING GARDX;;41.790.000;43.090.000;1.300.000;;;;;01-01-2026;;;;
;;Subaru;OUTBACK;2.4T AWD CVT;TOURING GARDX;;41.690.000;42.990.000;1.300.000;;;;;01-02-2026;;;;
